"grappe","s04q00","s04q00_autre","s04q01","s04q02","s04q03","s04q03_autre","s04q04","s04q05_1","s04q05_2","s04q05_3","s04q05_4","s04q05_5","s04q05_6","s04q05_7","s04q05_8","s04q05_9","s04q05_10","s04q05_11","s04q05_12","s04q05_autre","s04q06","s04q07_1","s04q07_2","s04q07_3","s04q07_4","s04q07_5","s04q07_6","s04q07_7","s04q07_8","s04q07_autre","s04q08","s04q09_1","s04q09_2","s04q09_3","s04q09_4","s04q09_5","s04q09_6"
1102,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,11,,1,1,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2
1102,12,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,5,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,11,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,5,,1,1,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,2,1
1105,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,7,,1,1,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,2,1
1105,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,11,,1,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,2,1
1105,12,,1,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,2,1
1105,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,11,,1,1,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,2,2
1106,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,7,,1,1,4,,1,2,2,1,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,,2,2,1,2,2,2
1107,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,10,,1,1,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
1107,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,12,,1,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
1107,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,17,,1,1,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
1107,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,3,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,4,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,11,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,3,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,5,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,7,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,11,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,12,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,11,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,3,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,4,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,11,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,12,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,3,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,4,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,5,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,6,,1,1,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,1,2
1112,7,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,8,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,9,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,10,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,11,,1,1,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,1,2
1112,12,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,13,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,14,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,17,,1,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,1,2
1112,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,3,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,7,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,3,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,5,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,7,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,12,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,3,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,5,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,7,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,12,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,6,,1,1,13,"ape",2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
1116,7,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,11,,1,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2
1118,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,5,,1,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,2,1
1119,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,7,,1,1,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,2,1
1119,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,11,,1,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,2,1
1119,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,2,,1,1,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
1120,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,5,,1,1,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2
1120,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
