"grappe","menage","vague","s20bq01","s20bq03","s20bq04a","s20bq04b","s20bq04c","s20bq04d","s20bq06a","s20bq06b","s20bq07a","s20bq07b","s20bq07c","s20bq08__1","s20bq08__2","s20bq08__3","s20bq08__4","s20bq09","s20bq10","s20bq11","s20bq12__1","s20bq12__2","s20bq12__3","s20bq12a1","s20bq12b1","s20bq12c1","s20bq12d1","s20bq12a2","s20bq12b2","s20bq12c2","s20bq12d2","s20bq13a","s20bq13b2","s20bq13c","s20bq13d","s20bq13e","s20bq13f","s20bq13g","s20bq13h","s20bq13i","s20bq13j","s20bq14a","s20bq14b","s20bq14c","s20bq15a","s20bq15b","s20bq15c","s20bq16","s20bq17a","s20bq17b","s20bq18a","s20bq18b","s20bq18c","s20bq18d","s20bq18e","s20bq18f","s20bq18g","s20bq18g_autre"
349,3,2,2,2,3,2,3,2,1,1,2,2,2,2,2,2,2,2,3,2,0,0,1,,,,,,,,,3,3,3,3,3,3,2,3,2,3,2,3,2,2,2,2,3,3,2,3,3,3,3,2,3,3,
349,5,2,2,2,3,2,3,2,2,1,2,3,3,2,2,2,2,3,3,2,0,0,1,,,,,,,,,3,3,3,3,3,3,2,1,3,2,1,2,2,2,3,2,2,2,2,3,3,3,3,3,3,3,
349,6,2,1,3,1,2,4,1,1,1,1,3,3,2,2,2,2,1,3,1,0,0,1,,,,,,,,,1,4,1,1,1,1,1,1,1,1,2,1,2,1,1,1,4,4,4,3,3,3,2,3,3,3,
349,7,2,3,2,3,2,3,1,1,1,3,2,3,2,2,2,1,2,2,1,0,0,1,,,,,,,,,2,1,1,1,1,1,1,1,3,3,1,3,2,2,1,2,2,2,2,2,2,3,3,2,3,3,
349,8,2,4,4,2,2,4,2,2,1,1,1,1,2,2,2,2,4,3,1,0,0,1,,,,,,,,,1,1,1,1,1,1,1,2,3,3,2,4,2,1,1,1,3,4,4,2,2,3,2,3,3,3,
349,9,2,1,2,1,1,1,1,1,1,3,4,4,2,2,1,2,1,3,1,0,0,1,,,,,,,,,1,1,1,1,1,1,1,1,4,1,1,4,2,2,1,1,4,4,4,3,2,3,3,3,3,3,
349,10,2,2,2,3,2,2,1,1,1,3,3,3,2,2,2,2,2,3,1,1,0,0,2000,"demande parcelle","habitation",2000,,,,,2,1,1,1,1,1,1,1,3,3,1,4,2,2,1,2,3,3,3,3,2,3,3,3,3,3,
349,11,2,4,4,1,1,1,1,1,1,1,1,1,2,2,1,2,4,3,1,0,0,1,,,,,,,,,1,1,1,1,1,1,1,1,1,1,2,4,2,4,1,1,4,4,4,3,2,3,2,2,3,3,
349,12,2,2,2,2,3,3,2,2,1,3,2,3,2,2,1,2,2,3,3,0,0,1,,,,,,,,,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,2,2,2,3,3,3,3,2,3,3,
349,13,2,2,2,1,1,4,1,1,1,1,1,4,2,2,2,2,1,2,2,0,0,1,,,,,,,,,1,4,4,4,4,4,4,4,4,4,2,4,2,2,1,1,4,4,2,2,1,3,1,2,3,3,
350,1,1,1,3,3,3,2,2,1,1,2,2,2,1,1,2,2,3,2,1,0,0,1,,,,,,,,,1,1,1,1,3,3,3,3,3,3,2,3,2,1,3,1,3,3,3,3,2,3,3,2,3,3,
350,2,1,1,2,4,1,3,3,1,1,1,1,1,2,2,2,2,2,3,2,0,0,1,,,,,,,,,2,2,2,3,2,2,2,1,3,2,2,3,2,2,1,1,3,3,3,3,3,3,3,3,3,3,
350,3,1,4,3,3,3,3,2,2,2,3,3,3,2,2,2,2,2,3,1,0,0,1,,,,,,,,,3,1,1,1,1,1,1,1,2,2,2,4,2,3,1,1,4,3,3,3,3,3,2,2,3,3,
350,4,1,2,3,4,2,4,3,2,2,1,1,1,2,2,2,2,2,3,2,0,0,1,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,3,2,3,1,1,3,3,3,3,3,3,3,3,3,3,
350,5,1,1,3,3,3,2,2,2,2,2,2,2,2,1,1,2,3,2,1,0,0,1,,,,,,,,,1,1,1,1,1,1,1,1,3,3,2,3,2,1,1,1,2,3,3,3,2,3,3,2,3,3,
350,6,1,2,3,2,2,4,2,1,1,1,1,3,2,2,2,2,1,3,1,0,0,1,,,,,,,,,1,1,1,1,1,1,1,1,4,3,2,4,2,3,2,1,4,4,3,3,3,3,3,3,3,3,
350,7,1,1,2,4,1,4,2,1,1,1,1,2,2,2,2,2,2,3,1,0,0,1,,,,,,,,,1,1,1,1,1,1,1,1,1,3,2,4,2,2,1,1,3,3,3,3,3,3,2,2,3,3,
350,8,1,3,3,3,2,2,3,1,1,2,2,3,2,1,1,2,3,2,1,0,0,1,,,,,,,,,1,1,1,1,1,1,1,1,1,2,2,3,2,1,1,1,3,3,3,3,3,3,3,3,3,3,
350,9,1,3,3,3,3,3,3,1,1,1,1,1,2,2,2,2,3,3,1,0,0,1,,,,,,,,,1,3,2,2,1,1,2,2,1,4,1,1,2,1,1,1,4,4,4,2,3,3,3,3,3,3,
350,10,1,4,4,4,4,3,3,2,2,1,1,1,2,2,2,2,1,3,4,0,0,1,,,,,,,,,4,1,1,2,4,1,1,1,1,3,2,4,2,1,1,1,4,1,1,3,3,3,3,3,3,3,
350,11,1,3,4,3,3,2,1,1,1,1,1,2,2,2,2,2,3,3,1,0,0,1,,,,,,,,,1,1,1,1,1,1,1,1,4,3,2,3,2,1,1,1,4,4,4,3,3,3,3,3,3,3,
350,12,1,3,4,4,4,2,2,1,1,1,1,3,2,2,2,2,2,3,1,0,0,1,,,,,,,,,1,1,1,1,1,1,1,1,4,2,2,4,2,1,1,1,4,4,4,3,3,3,3,3,3,3,
351,1,2,2,2,3,1,3,1,1,2,2,1,3,2,2,2,2,3,3,1,0,0,1,,,,,,,,,2,1,2,3,3,3,3,2,2,4,1,3,2,2,1,1,4,3,2,2,2,3,3,3,3,3,
351,2,2,2,2,4,4,4,2,2,2,2,4,4,1,1,1,1,2,2,2,0,0,1,,,,,,,,,2,2,2,4,4,4,4,4,4,4,2,3,2,3,2,2,3,3,3,3,3,3,3,3,3,3,
351,3,2,2,2,2,3,4,2,1,2,2,3,3,2,2,2,2,2,2,1,0,0,1,,,,,,,,,4,2,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,3,4,3,3,3,3,3,3,3,
351,4,2,2,2,2,2,3,2,1,1,1,1,1,2,2,2,2,2,2,2,0,0,1,,,,,,,,,1,1,1,1,1,1,1,1,3,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,
351,5,2,2,3,4,2,4,2,1,2,2,4,3,1,2,1,2,2,2,1,0,0,1,,,,,,,,,4,2,2,4,4,4,4,4,4,4,2,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,
351,6,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,0,0,1,,,,,,,,,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,
351,7,2,3,2,2,2,3,2,1,1,1,1,2,2,2,2,2,2,2,1,0,0,1,,,,,,,,,1,1,1,1,1,1,1,1,2,2,2,4,2,2,2,2,2,2,2,3,3,3,3,3,3,3,
351,8,2,2,2,2,2,3,2,1,1,1,1,2,2,2,2,2,2,2,2,0,0,1,,,,,,,,,2,1,1,1,1,1,1,1,2,2,2,4,2,2,2,2,4,4,4,3,3,3,3,3,3,3,
351,9,2,2,2,2,2,3,3,1,1,1,1,3,2,2,2,2,3,2,1,0,0,1,,,,,,,,,1,1,1,1,1,1,1,2,3,3,2,3,2,2,2,2,2,2,2,3,3,3,3,3,3,3,
351,10,2,1,2,3,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,0,0,1,,,,,,,,,2,2,2,2,2,2,2,2,4,4,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,
351,11,2,1,3,3,2,2,1,1,2,1,1,2,2,2,2,2,3,2,2,0,0,1,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,3,3,3,3,3,2,3,3,3,
351,13,2,2,2,3,1,4,1,1,2,2,1,3,2,2,2,2,2,2,2,0,0,1,,,,,,,,,1,1,1,2,3,2,3,2,1,2,1,3,2,1,1,1,4,2,2,3,3,3,3,3,3,3,
352,1,2,2,3,2,2,3,3,2,1,3,3,3,2,2,2,2,3,2,3,0,0,1,,,,,,,,,4,3,2,3,3,3,3,3,2,2,1,2,2,3,3,2,4,2,3,3,3,3,3,3,3,3,
352,2,2,1,1,1,3,3,1,1,1,1,1,2,2,2,2,2,2,2,1,0,0,1,,,,,,,,,1,1,1,1,1,1,1,2,3,3,2,4,2,2,1,1,4,4,4,3,3,3,2,2,3,3,
352,3,2,4,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,3,1,0,0,1,,,,,,,,,1,1,1,1,1,1,1,1,1,1,2,4,2,4,1,1,4,4,4,3,2,1,3,3,3,3,
352,4,2,4,1,4,4,1,1,1,1,1,1,4,2,2,2,1,1,1,3,0,0,1,,,,,,,,,1,2,1,1,1,1,1,1,4,3,1,4,1,4,1,1,1,4,1,3,2,2,2,3,3,2,"Sportif"
352,5,2,4,4,1,1,1,1,1,1,1,1,1,2,2,2,2,1,3,4,0,0,1,,,,,,,,,4,4,4,4,4,4,4,4,4,4,1,1,2,1,1,1,4,4,4,3,2,1,2,2,2,3,
352,6,2,2,2,3,2,2,3,2,1,2,3,3,2,2,2,2,2,3,3,0,0,1,,,,,,,,,2,3,3,3,3,3,2,2,3,3,2,2,2,3,3,2,2,2,2,3,2,3,2,2,3,3,
352,7,2,4,4,1,1,4,1,1,1,1,1,2,2,2,2,2,1,3,1,0,0,1,,,,,,,,,1,1,1,1,1,1,1,1,2,2,1,1,2,3,1,1,4,4,4,2,3,3,2,3,3,3,
352,8,2,3,2,3,2,4,1,1,1,1,3,3,2,2,2,2,3,3,1,0,0,1,,,,,,,,,2,1,1,1,1,1,1,2,3,3,1,4,2,2,1,1,4,4,4,3,3,3,3,3,3,3,
352,9,2,2,3,2,3,3,2,1,1,3,3,3,2,2,2,2,3,3,3,0,0,1,,,,,,,,,2,3,3,3,2,2,2,4,4,3,2,2,2,2,2,2,3,2,2,2,2,3,3,2,3,3,
352,10,2,3,3,3,3,4,1,1,1,1,1,3,2,2,2,2,3,3,1,0,0,1,,,,,,,,,2,1,1,1,1,1,1,2,3,2,1,4,2,2,1,1,4,4,4,3,3,3,3,3,3,3,
352,11,2,3,3,2,3,4,1,2,2,1,2,2,2,2,2,2,3,3,1,1,0,0,1,"mairie au service foncier","chercher des extrait",2000,,,,,2,3,1,2,1,1,1,1,3,3,1,4,2,2,1,1,1,1,4,3,3,3,3,3,3,3,
352,12,2,2,2,2,3,2,3,1,2,3,3,3,2,2,2,2,2,3,2,0,0,1,,,,,,,,,3,3,3,3,3,3,3,3,3,3,1,3,2,3,3,2,3,3,3,3,3,3,2,1,3,3,
353,1,1,1,1,1,1,4,1,1,1,2,2,2,2,2,2,1,2,2,1,0,0,1,,,,,,,,,1,1,1,1,2,1,1,1,1,1,2,2,2,1,1,1,3,3,3,2,2,3,3,3,3,3,
353,2,1,2,3,1,1,4,1,1,1,1,1,1,2,2,2,1,2,3,1,0,0,1,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,2,3,3,3,3,3,3,3,2,1,"Association des etudiants"
353,3,1,1,1,4,2,2,2,1,1,1,1,2,2,2,2,2,1,3,1,0,0,1,,,,,,,,,1,1,1,1,3,1,1,2,3,3,1,4,2,1,1,1,4,4,4,2,3,3,2,3,3,3,
353,4,1,1,2,3,2,4,1,1,1,3,3,4,2,1,1,1,2,1,1,0,0,1,,,,,,,,,2,1,1,1,1,1,1,1,4,3,1,2,1,2,2,2,3,3,3,2,2,3,3,3,2,3,
353,5,1,1,2,4,2,4,1,1,1,2,1,4,2,2,2,2,2,2,1,0,0,1,,,,,,,,,2,1,1,2,3,1,1,1,4,4,1,4,1,1,1,1,3,4,3,2,1,2,2,3,3,3,
353,6,1,1,1,1,1,3,1,1,1,2,2,3,2,2,2,2,1,3,1,0,0,1,,,,,,,,,2,1,1,1,4,1,2,1,4,4,1,3,2,1,1,1,3,3,4,3,3,3,3,3,3,3,
353,7,1,1,1,4,2,4,1,1,1,1,1,2,2,2,2,2,2,3,1,0,0,1,,,,,,,,,1,1,1,1,2,1,1,1,4,4,1,4,2,1,1,1,4,4,4,3,3,3,3,3,3,3,
353,8,1,1,2,3,2,4,1,1,1,1,1,2,2,2,2,2,2,3,1,0,0,1,,,,,,,,,1,1,1,2,3,1,1,1,4,3,1,4,2,1,1,1,4,4,4,3,3,3,2,2,3,3,
353,9,1,1,1,1,2,3,2,1,1,2,2,2,2,2,2,2,1,3,1,0,0,1,,,,,,,,,2,1,1,1,2,1,1,1,3,3,2,3,2,1,1,1,3,2,2,3,3,3,3,3,3,3,
353,10,1,2,2,3,2,4,1,1,1,3,3,4,2,2,1,1,3,2,1,0,0,1,,,,,,,,,2,1,1,1,1,1,1,1,1,1,1,3,2,2,2,1,3,3,3,3,3,2,3,2,3,3,
353,11,1,1,2,3,2,4,1,1,1,3,3,4,2,2,1,1,2,2,1,0,0,1,,,,,,,,,2,1,1,1,1,1,1,2,3,3,1,3,2,2,2,2,3,3,2,3,3,3,3,3,3,3,
353,12,1,3,2,4,2,4,1,1,1,3,3,4,2,2,2,1,2,2,1,0,0,1,,,,,,,,,2,1,1,1,1,1,1,1,3,3,1,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,
354,2,2,4,2,3,2,3,2,2,1,3,3,1,2,2,2,2,3,2,2,0,0,1,,,,,,,,,2,2,2,2,3,3,3,4,4,3,2,2,2,2,3,2,4,3,3,3,3,3,3,2,3,3,
354,3,2,3,4,1,1,1,1,2,1,1,1,1,2,2,2,2,4,3,1,1,0,0,2,"GENDARMERIE","VOYAGE",8000,,,,,1,1,1,1,1,1,1,1,1,1,2,3,2,1,1,1,3,3,3,3,3,3,2,2,3,3,
354,6,2,3,2,2,2,2,2,1,1,4,4,4,2,2,2,2,3,2,3,0,0,1,,,,,,,,,2,3,2,2,1,1,1,3,4,4,2,4,2,1,1,1,4,4,4,3,3,3,3,3,3,3,
354,7,2,1,2,2,2,4,2,1,1,1,1,3,2,2,2,2,1,3,4,0,0,1,,,,,,,,,2,3,2,1,1,1,2,1,3,3,2,4,2,1,1,1,4,4,4,3,3,3,3,3,3,3,
354,8,2,1,1,2,1,4,1,1,1,1,1,2,2,2,2,2,2,3,1,0,0,1,,,,,,,,,3,3,3,3,1,1,1,4,4,4,2,4,2,1,1,1,1,4,4,3,3,1,3,2,3,3,
354,9,2,2,3,2,2,3,3,2,1,2,3,3,2,2,2,1,3,2,2,0,0,1,,,,,,,,,4,4,2,2,4,3,3,2,4,3,1,3,2,3,2,2,2,2,3,3,3,3,3,3,3,3,
354,10,2,2,4,4,1,4,1,1,1,1,2,2,2,2,2,2,4,3,4,0,0,1,,,,,,,,,2,2,2,2,2,1,1,2,4,3,2,4,2,2,1,1,4,4,4,3,3,3,3,3,3,3,
354,11,2,2,2,2,2,3,2,2,1,3,3,3,2,2,2,2,2,3,2,0,0,1,,,,,,,,,3,3,3,3,2,2,3,2,2,4,2,2,2,3,2,2,3,2,2,3,3,3,3,2,3,3,
354,12,2,4,2,1,4,1,1,1,1,1,2,4,2,2,1,2,2,2,1,0,0,1,,,,,,,,,4,1,1,1,1,1,1,1,1,1,2,4,2,1,1,1,4,3,4,3,3,1,1,3,2,3,
354,13,2,2,2,3,2,3,2,2,1,3,3,2,2,2,2,2,2,3,2,0,0,1,,,,,,,,,3,2,2,3,3,3,3,2,3,3,2,2,2,3,2,2,2,3,2,3,3,3,3,3,3,3,
354,14,2,3,1,4,4,1,1,1,1,1,1,4,2,2,1,2,1,3,1,0,0,1,,,,,,,,,1,4,4,4,4,4,4,4,4,4,2,4,2,1,1,1,4,4,4,3,3,3,3,3,3,3,
354,15,2,3,4,4,1,1,1,1,1,1,3,1,2,2,2,2,1,3,1,0,0,1,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,4,4,3,3,3,3,2,3,3,
355,1,1,4,3,4,4,4,3,1,1,2,2,3,1,2,2,2,4,3,1,0,0,1,,,,,,,,,1,1,1,1,1,1,4,4,4,4,2,4,2,4,4,4,4,4,3,2,3,2,3,2,3,2,"asc"
355,2,1,2,2,1,1,3,1,1,1,2,1,3,2,2,2,2,2,3,2,0,0,1,,,,,,,,,2,1,1,1,2,1,1,1,2,3,1,3,2,1,2,1,3,2,2,3,3,3,3,3,3,3,
355,3,1,3,3,2,2,3,2,1,1,1,1,3,2,2,2,2,3,3,4,0,0,1,,,,,,,,,2,3,3,3,3,3,3,3,3,3,2,4,2,4,4,4,4,4,4,3,3,3,3,3,3,3,
355,4,1,2,2,3,4,3,3,1,1,2,2,3,2,2,2,2,2,2,1,0,0,1,,,,,,,,,2,1,2,2,3,3,4,1,2,3,1,4,1,2,1,1,4,3,3,3,3,3,3,3,3,3,
355,5,1,4,3,3,4,4,4,1,1,3,3,2,2,2,2,1,4,3,1,0,0,1,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,4,2,4,3,4,4,4,4,3,3,3,3,3,3,3,
355,6,1,2,3,2,2,3,2,1,1,2,2,2,2,2,2,2,1,2,1,0,0,1,,,,,,,,,1,2,2,1,2,2,2,1,2,2,1,3,2,2,2,2,3,3,3,3,3,3,3,2,3,3,
355,7,1,3,3,4,2,2,4,1,1,3,3,2,2,2,1,1,1,2,1,0,0,1,,,,,,,,,1,1,1,2,3,1,1,1,4,3,2,3,2,1,1,1,3,3,3,3,3,3,3,3,3,3,
355,8,1,3,3,2,2,3,2,1,1,1,1,1,2,2,2,2,1,2,1,0,0,1,,,,,,,,,1,1,1,1,1,1,1,2,2,2,1,3,2,3,2,2,4,3,3,3,3,3,3,3,3,1,"dirigeant de forail"
355,9,1,4,4,4,4,4,3,2,1,3,3,3,1,2,2,2,4,2,1,0,0,1,,,,,,,,,1,1,1,1,1,1,1,1,4,3,2,4,2,4,4,4,4,4,4,3,3,3,3,3,3,3,
355,11,1,1,2,3,2,4,4,1,1,1,1,1,2,2,2,2,2,2,2,0,0,1,,,,,,,,,1,1,1,2,2,1,1,1,2,3,2,4,2,2,1,1,4,4,4,3,3,3,3,3,3,3,
355,12,1,4,4,4,3,4,4,1,1,4,3,3,2,2,1,2,3,2,1,0,0,1,,,,,,,,,1,1,1,1,1,1,1,1,4,3,2,4,2,4,4,4,4,4,4,3,3,3,3,3,3,3,
355,13,1,2,2,3,2,3,1,1,1,2,2,2,2,2,1,1,2,2,2,0,0,1,,,,,,,,,1,1,2,1,3,2,1,2,2,2,1,3,2,1,2,1,4,2,3,3,3,3,2,3,3,3,
356,1,2,2,3,2,2,4,3,1,2,3,3,3,2,2,2,2,3,2,2,0,0,1,,,,,,,,,2,3,3,3,3,3,3,3,3,3,1,3,2,2,3,3,3,3,3,3,2,3,3,3,3,3,
356,3,2,2,3,2,3,4,1,1,1,1,2,3,2,2,2,2,2,3,1,0,0,1,,,,,,,,,2,2,1,1,1,1,1,2,3,3,2,4,2,1,1,1,4,4,4,3,3,3,3,3,3,3,
356,4,2,4,4,1,1,4,1,1,1,1,4,4,1,2,2,2,1,3,1,0,0,1,,,,,,,,,1,4,4,4,4,3,3,3,3,3,2,4,2,1,1,1,4,4,4,3,3,3,3,3,3,3,
356,5,2,2,2,3,2,3,3,2,2,3,3,3,2,2,1,2,2,3,2,0,0,1,,,,,,,,,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,2,2,3,3,3,3,3,3,3,3,
356,6,2,2,2,3,2,4,3,2,2,3,3,3,1,2,2,1,2,3,2,0,0,1,,,,,,,,,3,2,3,3,3,2,3,3,3,3,2,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,
356,7,2,1,3,1,1,4,1,1,1,1,1,2,2,2,1,2,1,2,1,0,0,1,,,,,,,,,1,1,1,3,3,3,3,1,1,1,2,4,2,2,1,1,4,1,1,3,3,2,1,3,2,3,
356,8,2,4,4,1,1,4,1,1,1,1,1,1,2,2,2,2,1,3,4,0,0,1,,,,,,,,,4,4,4,4,4,4,4,4,4,4,2,4,2,4,1,1,4,4,4,3,2,3,3,3,2,3,
356,9,2,1,2,2,2,4,1,1,1,1,1,1,2,2,2,2,2,2,1,0,0,1,,,,,,,,,3,1,1,1,1,1,1,1,2,2,1,4,2,2,1,1,4,4,3,3,3,3,3,2,3,3,
356,10,2,3,3,3,2,4,1,2,1,1,2,3,2,2,2,2,3,2,3,0,0,1,,,,,,,,,3,2,2,1,1,1,1,2,4,3,1,4,2,2,1,1,4,4,4,3,3,3,3,3,3,3,
356,11,2,2,2,3,2,4,3,2,1,3,2,2,1,1,1,1,2,3,2,0,0,1,,,,,,,,,3,3,3,3,3,2,3,3,3,3,2,2,2,3,2,3,3,3,2,2,3,3,2,2,2,3,
356,12,2,1,1,1,1,4,1,1,1,1,1,4,2,2,2,2,1,1,1,0,0,1,,,,,,,,,4,4,4,4,4,4,4,4,4,4,2,4,2,1,1,1,4,4,4,2,3,3,3,2,3,3,
356,13,2,3,2,1,1,4,1,2,1,2,2,2,1,2,2,1,3,2,1,0,0,1,,,,,,,,,2,3,2,2,2,2,2,1,3,2,1,3,2,2,1,1,3,3,2,2,3,3,2,3,3,3,
357,1,1,1,2,3,3,2,2,1,1,3,3,3,2,2,2,2,2,1,3,0,0,1,,,,,,,,,4,3,3,3,2,1,2,2,2,3,1,4,2,3,2,4,2,3,3,3,3,3,3,3,3,3,
357,2,1,2,4,4,4,4,4,1,1,2,2,4,2,2,2,2,2,2,4,0,0,1,,,,,,,,,1,1,1,1,1,1,1,1,2,2,1,4,1,1,3,3,4,4,4,3,3,3,3,3,3,3,
357,3,1,3,3,2,3,4,3,1,1,3,3,3,2,2,2,2,2,2,1,0,0,1,,,,,,,,,1,2,1,1,4,2,2,2,4,3,1,4,2,1,2,1,3,2,1,3,3,3,3,3,3,3,
357,4,1,4,4,4,4,4,4,2,2,3,3,4,2,2,2,2,3,2,3,0,0,1,,,,,,,,,1,1,1,1,1,1,1,1,1,1,2,4,2,4,4,4,4,4,3,3,2,3,2,3,3,3,
357,5,1,4,4,4,4,4,1,2,2,3,3,3,2,2,2,2,3,2,1,0,0,1,,,,,,,,,1,1,1,1,1,1,1,1,1,3,2,4,2,4,3,4,2,4,3,3,3,3,3,3,3,3,
357,6,1,2,3,2,2,3,2,1,1,1,1,1,2,2,2,2,1,2,1,0,0,1,,,,,,,,,1,1,1,1,1,1,2,1,2,1,1,3,2,2,2,3,4,4,4,2,2,3,3,2,3,3,
357,7,1,2,1,2,2,3,3,1,1,2,2,2,1,1,1,1,2,3,2,0,0,1,,,,,,,,,2,2,2,2,3,3,2,2,2,3,2,3,2,1,1,1,3,2,3,3,3,3,3,3,3,3,
357,8,1,2,3,3,2,3,2,1,1,1,1,2,2,2,2,2,1,2,3,0,0,1,,,,,,,,,1,1,2,2,2,2,2,1,3,2,1,3,2,3,2,2,3,4,3,3,3,3,3,3,3,3,
357,9,1,4,4,4,4,4,1,1,1,3,2,4,2,2,1,2,3,2,1,0,0,1,,,,,,,,,1,1,1,1,1,1,1,1,2,3,2,4,2,4,4,4,4,4,4,3,3,3,3,3,3,3,
357,10,1,1,3,3,2,4,1,1,1,3,3,4,2,2,2,2,3,2,1,0,0,1,,,,,,,,,2,1,1,1,4,1,1,2,4,3,1,2,2,1,1,1,1,3,3,3,3,3,3,3,3,3,
357,11,1,3,3,2,3,3,2,1,1,1,1,2,2,1,1,1,1,2,1,0,0,1,,,,,,,,,1,1,1,2,2,2,2,3,3,3,2,3,2,2,2,2,3,4,4,3,3,3,3,3,3,3,
357,12,1,2,3,2,2,3,3,2,1,1,1,2,2,2,2,2,1,3,1,0,0,1,,,,,,,,,2,2,2,2,2,2,2,1,2,3,1,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,
358,1,1,3,2,3,2,4,1,1,1,3,3,3,2,2,2,2,3,2,1,0,0,1,,,,,,,,,2,1,1,1,1,1,1,1,3,3,1,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,
358,2,1,4,3,3,3,4,1,1,1,2,3,2,2,2,2,2,3,2,1,0,0,1,,,,,,,,,1,1,1,2,1,1,1,1,3,2,1,3,2,2,1,1,3,3,3,3,3,3,2,3,3,3,
358,3,1,3,2,3,2,4,1,1,1,2,3,3,2,2,2,2,3,2,1,0,0,1,,,,,,,,,2,1,1,1,1,1,1,1,3,3,1,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,
358,4,1,1,1,4,2,4,2,1,1,1,3,3,2,2,2,2,1,2,1,0,0,1,,,,,,,,,1,1,1,3,3,2,1,3,4,4,1,3,2,1,1,3,4,4,3,3,3,3,3,3,3,3,
358,5,1,1,3,4,2,4,1,1,1,1,1,2,2,2,2,2,2,3,1,0,0,1,,,,,,,,,1,1,1,2,1,1,1,1,4,4,2,4,2,1,1,3,4,4,4,3,3,3,3,3,2,3,
358,6,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,1,0,0,1,,,,,,,,,1,1,1,1,1,1,1,1,3,2,2,2,2,1,1,1,1,2,2,3,3,3,3,3,3,3,
358,7,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,3,2,1,0,0,1,,,,,,,,,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,3,2,3,
358,8,1,3,2,3,2,4,1,1,1,3,3,4,2,2,1,1,2,2,1,0,0,1,,,,,,,,,2,1,1,1,1,1,1,1,3,3,1,3,2,2,1,2,3,3,3,3,2,3,3,3,3,3,
358,9,1,1,1,3,1,4,1,1,1,1,2,2,2,2,2,2,1,2,1,0,0,1,,,,,,,,,2,1,1,4,4,1,1,2,4,4,1,3,1,1,1,2,3,3,3,3,3,3,2,1,3,3,
358,10,1,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,1,3,2,0,0,1,,,,,,,,,1,1,1,1,2,2,2,2,3,3,2,3,2,1,1,1,2,2,3,2,2,3,2,2,2,3,
358,11,1,1,2,1,1,1,1,2,2,1,1,2,2,2,2,2,1,3,1,1,0,0,2,"POLICE","legalisation",2000,,,,,1,1,1,1,3,1,1,1,1,1,1,3,2,1,1,1,3,3,3,2,2,3,2,3,2,3,
358,12,1,1,1,3,2,4,1,1,1,1,2,3,2,2,2,2,1,3,2,0,0,1,,,,,,,,,2,2,2,2,3,2,1,3,4,4,2,3,2,1,1,3,3,4,3,3,3,3,3,2,3,3,
359,1,2,2,2,3,2,3,3,1,1,2,2,2,2,1,2,1,3,3,2,0,0,1,,,,,,,,,3,3,3,3,3,2,2,2,3,3,2,2,2,2,2,2,3,2,3,3,3,3,3,3,3,3,
359,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,,,,,,,,,3,3,3,3,3,3,3,3,3,3,2,3,2,1,2,2,3,3,3,3,3,3,3,3,3,3,
359,3,2,4,4,1,1,1,1,1,1,4,3,3,2,2,2,2,1,3,1,0,0,1,,,,,,,,,1,1,1,1,4,4,4,4,3,3,1,3,1,1,1,1,4,4,4,2,2,3,2,3,2,3,
359,4,2,2,3,3,3,3,3,1,1,1,1,1,2,2,2,2,3,2,3,0,0,1,,,,,,,,,2,1,1,1,1,1,1,1,3,2,2,4,2,1,1,1,1,1,2,3,3,3,3,3,3,3,
359,5,2,2,2,2,3,2,3,2,1,2,3,2,2,2,2,2,2,3,3,0,0,1,,,,,,,,,2,2,2,3,3,3,2,3,3,3,2,3,2,2,3,2,3,3,3,3,3,3,2,2,3,3,
