"grappe","menage","vague","s01q00a","s07aq00","s07aq01b","s07aq02b","s07aq03b","s07aq04b","s07aq05b","s07aq06b","s07aq07b","s07aq08b","s07aq09b","s07aq10b","s07aq11b","s07aq12b","s07aq13b","s07aq14b","s07aq15b","s07aq16b","s07aq17b","s07aq18b","s07aq19b","s07aq20b","s07aq21b"
345,3,1,,1,4,,,4,,,1,600,,4,,,4,,,4,,,4,,
345,4,1,,13,4,,,4,,,4,,,4,,,4,,,4,,,4,,
345,5,1,,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
345,6,1,,11,4,,,4,,,4,,,4,,,4,,,4,,,4,,
345,7,1,,7,4,,,4,,,1,1700,,1,2100,,4,,,4,,,4,,
345,8,1,,17,4,,,4,,,4,,,4,,,4,,,4,,,4,,
345,9,1,,1,1,1200,,4,,,4,,,4,,,4,,,4,,,4,,
345,10,1,,1,4,,,1,2000,,1,4500,,4,,,4,,,4,,,4,,
345,11,1,,8,1,200,,4,,,1,1500,,1,1000,,1,700,,4,,,4,,
345,12,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
346,1,1,,11,4,,,4,,,4,,,4,,,4,,,4,,,4,,
346,2,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
346,3,1,,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
346,4,1,,16,4,,,4,,,4,,,4,,,4,,,4,,,4,,
346,5,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
346,6,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
346,7,1,,11,1,700,,4,,,4,,,4,,,4,,,4,,,4,,
346,8,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
346,9,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
346,10,1,,7,1,700,,4,,,4,,,4,,,4,,,4,,,4,,
346,11,1,,10,1,700,,4,,,4,,,4,,,4,,,4,,,4,,
346,12,1,,2,1,2000,,4,,,4,,,1,1000,,4,,,4,,,4,,
347,1,2,,4,1,1000,,4,,,4,,,1,1000,,4,,,4,,,4,,
347,2,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
347,3,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
347,4,2,,5,4,,,4,,,4,,,1,600,,4,,,4,,,4,,
347,6,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
347,7,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
347,8,2,,6,3,2000,5000,2,,2000,2,,1000,4,,,2,,1000,4,,,4,,
347,9,2,,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
347,10,2,,1,4,,,2,,1000,2,,3000,4,,,2,,600,4,,,4,,
347,11,2,,4,4,,,4,,,4,,,1,500,,4,,,4,,,4,,
347,12,2,,1,1,1400,,4,,,4,,,4,,,4,,,4,,,4,,
347,13,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
348,1,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
348,2,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
348,3,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
348,4,1,,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
348,5,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
348,6,1,,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
348,7,1,,2,4,,,4,,,1,1500,,1,250,,4,,,4,,,4,,
348,8,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
348,9,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
348,10,1,,12,4,,,4,,,4,,,4,,,4,,,4,,,4,,
348,11,1,,18,4,,,2,,4000,4,,,4,,,4,,,4,,,4,,
348,12,1,,2,4,,,2,,3000,2,,2500,1,1000,,4,,,4,,,4,,
349,1,2,,1,4,,,2,,2000,2,,5000,4,,,4,,,4,,,4,,
349,2,2,,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
349,3,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
349,5,2,,1,4,,,2,,3000,2,,5000,4,,,4,,,4,,,4,,
349,6,2,,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
349,7,2,,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
349,8,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
349,9,2,,1,4,,,4,,,4,,,4,,,1,500,,4,,,4,,
349,10,2,,2,1,800,,4,,,4,,,4,,,4,,,4,,,4,,
349,11,2,,2,1,4000,,4,,,4,,,1,1000,,1,1500,,4,,,4,,
349,12,2,,1,4,,,2,,4000,2,,6000,4,,,2,,500,4,,,4,,
349,13,2,,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
350,1,1,,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
350,2,1,,9,4,,,2,,2500,1,1000,,1,1000,,4,,,4,,,4,,
350,3,1,,16,4,,,4,,,4,,,4,,,4,,,4,,,4,,
350,4,1,,18,4,,,4,,,1,1000,,1,500,,4,,,4,,,4,,
350,5,1,,12,4,,,4,,,4,,,4,,,4,,,4,,,4,,
350,6,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
350,7,1,,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
350,8,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
350,9,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
350,10,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
350,11,1,,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
350,12,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
351,1,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
351,2,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
351,3,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
351,4,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
351,5,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
351,6,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
351,7,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
351,8,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
351,9,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
351,10,2,,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
351,11,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
351,13,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
352,1,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
352,2,2,,1,1,1000,,4,,,1,2100,,4,,,4,,,4,,,4,,
352,3,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
352,4,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
352,5,2,,1,1,900,,4,,,4,,,4,,,1,500,,4,,,4,,
352,6,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
352,7,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
352,8,2,,11,1,750,,4,,,1,700,,4,,,4,,,4,,,4,,
352,9,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
352,10,2,,6,1,4200,,4,,,1,1400,,4,,,4,,,4,,,4,,
352,11,2,,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
352,12,2,,1,4,,,4,,,2,,2000,4,,,4,,,4,,,4,,
353,1,1,,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
353,2,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
353,3,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
353,4,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
353,5,1,,13,4,,,4,,,4,,,4,,,4,,,4,,,4,,
353,6,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
353,7,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
353,8,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
353,9,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
353,10,1,,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
353,11,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
353,12,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
354,2,2,,12,4,,,4,,,4,,,4,,,4,,,4,,,4,,
354,3,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
354,6,2,,1,4,,,4,,,1,400,,4,,,4,,,4,,,4,,
354,7,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
354,8,2,,1,1,1200,,4,,,1,1500,,4,,,4,,,4,,,4,,
354,9,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
354,10,2,,1,4,,,4,,,1,1500,,4,,,4,,,4,,,4,,
354,11,2,,1,4,,,4,,,2,,2000,4,,,3,500,800,1,2000,,4,,
354,12,2,,1,1,1100,,4,,,4,,,4,,,4,,,4,,,4,,
354,13,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
354,14,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
354,15,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
355,1,1,,1,4,,,4,,,4,,,1,1500,,4,,,4,,,4,,
355,2,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
355,3,1,,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
355,4,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
355,5,1,,18,4,,,4,,,4,,,4,,,4,,,4,,,4,,
355,6,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
355,7,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
355,8,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
355,9,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
355,11,1,,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
355,12,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
355,13,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
356,1,2,,1,4,,,4,,,1,6500,,3,1000,2000,2,,1000,4,,,4,,
356,3,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
356,4,2,199,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
356,5,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
356,6,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
356,7,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
356,8,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
356,9,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
356,10,2,,2,4,,,4,,,1,500,,4,,,4,,,4,,,4,,
356,11,2,,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
356,12,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
356,13,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
357,1,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
357,2,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
357,3,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
357,4,1,,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
357,5,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
357,6,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
357,7,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
357,8,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
357,9,1,,20,4,,,4,,,4,,,4,,,4,,,4,,,4,,
357,10,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
357,11,1,,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
357,12,1,,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
358,1,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
358,2,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
358,3,1,,9,4,,,2,,2000,4,,,4,,,4,,,4,,,4,,
358,4,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
358,5,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
358,6,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
358,7,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
358,8,1,,1,4,,,2,,7000,2,,7000,4,,,4,,,1,1400,,4,,
358,9,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
358,10,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
358,11,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
358,12,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
359,1,2,,1,4,,,2,,3000,2,,1000,4,,,2,,400,4,,,4,,
359,2,2,,13,2,,1000,2,,500,2,,2000,4,,,4,,,4,,,4,,
359,3,2,,1,1,2000,,2,,10500,4,,,4,,,4,,,4,,,4,,
359,4,2,,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
359,5,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
359,6,2,,2,4,,,4,,,1,1000,,4,,,4,,,4,,,4,,
359,7,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
359,8,2,,1,4,,,3,10500,3500,3,7000,2100,4,,,4,,,4,,,4,,
359,9,2,,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
359,11,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
359,12,2,,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
359,13,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
360,1,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
360,2,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
360,3,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
360,4,1,,3,4,,,4,,,4,,,4,,,1,150,,4,,,4,,
360,5,1,,1,4,,,2,,7000,2,,7000,4,,,2,,1500,4,,,4,,
360,6,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
360,7,1,,1,4,,,2,,7000,2,,7000,4,,,2,,700,4,,,4,,
360,9,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
360,10,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
360,11,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
360,12,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
360,13,1,,1,4,,,2,,7000,2,,7000,4,,,2,,750,4,,,4,,
361,1,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
361,2,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
361,3,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
361,4,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
361,5,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
361,6,2,,1,4,,,2,,5000,2,,2000,2,,1500,2,,500,4,,,4,,
361,7,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
361,8,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
361,9,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
361,10,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
361,12,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
361,13,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
362,1,1,,1,1,1400,,1,7000,,4,,,4,,,4,,,4,,,4,,
362,2,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
362,3,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
362,5,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
362,6,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
362,7,1,,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
362,8,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
362,9,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
362,10,1,,1,1,300,,1,500,,4,,,4,,,4,,,4,,,4,,
362,11,1,,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
362,12,1,,1,4,,,1,14000,,4,,,4,,,4,,,4,,,4,,
362,13,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
363,1,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
363,2,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
363,3,2,,4,1,2800,,4,,,4,,,4,,,4,,,4,,,4,,
363,4,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
363,5,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
363,6,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
363,7,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
363,8,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
363,9,2,,18,4,,,4,,,4,,,4,,,4,,,4,,,4,,
363,10,2,,2,2,,3500,2,,7000,2,,7000,4,,,2,,700,4,,,4,,
363,11,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
363,12,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
364,1,1,,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
364,2,1,,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
364,3,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
364,4,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
364,5,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
364,6,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
364,7,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
364,8,1,,1,4,,,4,,,1,300,,4,,,4,,,4,,,4,,
364,9,1,,1,4,,,4,,,1,1000,,4,,,4,,,4,,,4,,
364,10,1,,2,4,,,4,,,1,1000,,4,,,4,,,4,,,4,,
364,11,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
364,12,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
365,1,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
365,2,2,,2,4,,,4,,,1,2450,,1,2000,,4,,,4,,,4,,
365,3,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
365,4,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
365,5,2,,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
365,6,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
365,7,2,,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
365,8,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
365,9,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
365,10,2,,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
365,11,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
365,12,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
366,1,1,,7,1,2000,,2,,2500,2,,2500,4,,,4,,,4,,,4,,
366,2,1,,2,4,,,4,,,1,500,,4,,,4,,,4,,,4,,
366,3,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
366,4,1,,2,1,500,,4,,,4,,,4,,,4,,,4,,,4,,
366,5,1,,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
366,6,1,,4,4,,,4,,,1,500,,1,600,,4,,,4,,,4,,
366,7,1,,13,4,,,4,,,4,,,4,,,4,,,4,,,4,,
366,8,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
366,9,1,,7,4,,,4,,,3,1200,1500,4,,,4,,,4,,,4,,
366,10,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
366,11,1,,2,4,,,4,,,4,,,3,800,300,4,,,4,,,4,,
366,12,1,,1,4,,,2,,12000,4,,,4,,,4,,,4,,,4,,
367,1,2,,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
367,2,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
367,3,2,,16,4,,,4,,,4,,,4,,,4,,,4,,,4,,
367,4,2,,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
367,5,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
367,6,2,,2,4,,,4,,,4,,,1,2000,,4,,,1,2000,,1,5000,
367,7,2,,1,1,4900,,4,,,4,,,4,,,4,,,4,,,4,,
367,8,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
367,9,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
367,10,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
367,11,2,,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
367,12,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
368,1,1,,1,1,750,,4,,,1,300,,1,1000,,4,,,1,400,,4,,
368,3,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
368,4,1,,2,1,4000,,4,,,1,2000,,1,2000,,4,,,4,,,4,,
368,5,1,,1,4,,,4,,,1,600,,4,,,4,,,4,,,4,,
368,6,1,,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
368,7,1,,1,1,300,,4,,,4,,,1,500,,4,,,4,,,4,,
368,8,1,,10,4,,,4,,,1,600,,4,,,4,,,4,,,4,,
368,9,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
368,10,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
368,11,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
368,13,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
368,14,1,,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
369,1,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
369,2,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
369,3,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
369,4,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
369,5,2,,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
369,6,2,,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
369,7,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
369,8,2,,1,1,3500,,4,,,1,1400,,4,,,4,,,4,,,4,,
369,9,2,,17,4,,,4,,,4,,,4,,,4,,,4,,,4,,
369,10,2,,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
369,11,2,,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
369,12,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
370,1,1,,2,1,3500,,4,,,4,,,1,600,,4,,,4,,,4,,
370,2,1,,1,4,,,1,14000,,1,14000,,4,,,4,,,4,,,4,,
370,3,1,,2,4,,,4,,,1,600,,1,500,,4,,,4,,,4,,
370,4,1,,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
370,5,1,,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
370,7,1,,10,4,,,4,,,1,1400,,1,1000,,4,,,4,,,4,,
370,8,1,,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
370,9,1,,2,1,500,,4,,,4,,,4,,,4,,,4,,,4,,
370,10,1,,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
370,11,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
370,12,1,,11,4,,,4,,,4,,,4,,,4,,,4,,,4,,
370,13,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
371,1,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
371,2,2,,1,4,,,4,,,1,500,,4,,,4,,,4,,,4,,
371,3,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
371,4,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
371,5,2,,1,4,,,4,,,1,2600,,4,,,4,,,4,,,4,,
371,6,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
371,7,2,,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
371,8,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
371,9,2,,1,4,,,4,,,1,300,,4,,,4,,,4,,,4,,
371,12,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
371,13,2,,3,1,2000,,4,,,1,3500,,4,,,4,,,4,,,4,,
371,14,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
372,1,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
372,2,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
372,4,1,,3,1,1000,,4,,,4,,,4,,,4,,,4,,,4,,
372,5,1,,2,1,250,,4,,,4,,,4,,,4,,,4,,,4,,
372,6,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
372,7,1,,3,1,500,,4,,,1,700,,4,,,4,,,4,,,4,,
372,8,1,,1,4,,,4,,,4,,,1,600,,4,,,4,,,4,,
372,9,1,,1,1,1000,,4,,,1,11300,,1,3000,,4,,,1,2200,,4,,
372,12,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
372,13,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
372,14,1,,1,1,300,,4,,,4,,,4,,,4,,,4,,,4,,
372,15,1,,2,1,3500,,4,,,4,,,4,,,4,,,4,,,4,,
373,1,2,,21,4,,,4,,,4,,,4,,,4,,,4,,,4,,
373,2,2,,1,4,,,4,,,1,600,,4,,,4,,,4,,,4,,
373,3,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
373,4,2,,1,4,,,4,,,1,1700,,4,,,4,,,4,,,4,,
373,5,2,,9,4,,,4,,,4,,,4,,,4,,,4,,,4,,
373,6,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
373,7,2,,2,4,,,4,,,1,2000,,4,,,4,,,4,,,4,,
373,8,2,,1,4,,,4,,,1,2100,,4,,,4,,,4,,,4,,
373,9,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
373,10,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
373,11,2,,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
373,12,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
374,1,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
374,2,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
374,4,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
374,6,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
374,7,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
374,8,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
374,9,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
374,10,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
374,11,1,,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
374,12,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
374,13,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
374,14,1,,1,4,,,4,,,1,1500,,4,,,4,,,4,,,4,,
375,1,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
375,2,2,,1,4,,,4,,,1,3600,,4,,,4,,,4,,,4,,
375,3,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
375,4,2,,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
375,5,2,,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
375,6,2,,13,4,,,4,,,4,,,4,,,4,,,4,,,4,,
375,7,2,,22,4,,,4,,,4,,,4,,,4,,,4,,,4,,
