"grappe","menage","vague","s18q14","s18q14_autre","s18q15","s18q15_unite","s18q15_uniteautre","s18q16a","s18q16a_uml","s18q16a_umlautre","s18q16b","s18q16b_uml","s18q16b_umlautre","s18q16c","s18q16c_uml","s18q16c_umlautre","s18q16d","s18q16d_uml","s18q16d_umlautre","s18q17","s18q17_autre","s18q18","s18q18_autre","s18q19","s18q19a__0","s18q19a__1"
39,10,1,,,,,,,,,,,,,,,,,,,,,,,,
39,13,1,,,,,,,,,,,,,,,,,,,,,,,,
39,14,1,,,,,,,,,,,,,,,,,,,,,,,,
40,1,2,,,,,,,,,,,,,,,,,,,,,,,,
40,2,2,,,,,,,,,,,,,,,,,,,,,,,,
40,3,2,,,,,,,,,,,,,,,,,,,,,,,,
40,4,2,,,,,,,,,,,,,,,,,,,,,,,,
40,5,2,,,,,,,,,,,,,,,,,,,,,,,,
40,7,2,,,,,,,,,,,,,,,,,,,,,,,,
40,8,2,,,,,,,,,,,,,,,,,,,,,,,,
40,9,2,,,,,,,,,,,,,,,,,,,,,,,,
40,10,2,,,,,,,,,,,,,,,,,,,,,,,,
40,11,2,,,,,,,,,,,,,,,,,,,,,,,,
40,12,2,,,,,,,,,,,,,,,,,,,,,,,,
40,13,2,,,,,,,,,,,,,,,,,,,,,,,,
41,1,1,,,,,,,,,,,,,,,,,,,,,,,,
41,2,1,,,,,,,,,,,,,,,,,,,,,,,,
41,3,1,,,,,,,,,,,,,,,,,,,,,,,,
41,4,1,,,,,,,,,,,,,,,,,,,,,,,,
41,5,1,,,,,,,,,,,,,,,,,,,,,,,,
41,8,1,,,,,,,,,,,,,,,,,,,,,,,,
41,9,1,,,,,,,,,,,,,,,,,,,,,,,,
41,10,1,,,,,,,,,,,,,,,,,,,,,,,,
41,11,1,,,,,,,,,,,,,,,,,,,,,,,,
41,12,1,,,,,,,,,,,,,,,,,,,,,,,,
41,13,1,,,,,,,,,,,,,,,,,,,,,,,,
41,14,1,,,,,,,,,,,,,,,,,,,,,,,,
42,2,2,,,,,,,,,,,,,,,,,,,,,,,,
42,3,2,,,,,,,,,,,,,,,,,,,,,,,,
42,4,2,,,,,,,,,,,,,,,,,,,,,,,,
42,5,2,,,,,,,,,,,,,,,,,,,,,,,,
42,6,2,,,,,,,,,,,,,,,,,,,,,,,,
42,7,2,,,,,,,,,,,,,,,,,,,,,,,,
42,8,2,,,,,,,,,,,,,,,,,,,,,,,,
42,9,2,,,,,,,,,,,,,,,,,,,,,,,,
42,10,2,,,,,,,,,,,,,,,,,,,,,,,,
42,11,2,,,,,,,,,,,,,,,,,,,,,,,,
42,12,2,,,,,,,,,,,,,,,,,,,,,,,,
42,13,2,,,,,,,,,,,,,,,,,,,,,,,,
43,1,1,,,,,,,,,,,,,,,,,,,,,,,,
43,2,1,,,,,,,,,,,,,,,,,,,,,,,,
43,3,1,,,,,,,,,,,,,,,,,,,,,,,,
43,4,1,,,,,,,,,,,,,,,,,,,,,,,,
43,5,1,,,,,,,,,,,,,,,,,,,,,,,,
43,6,1,,,,,,,,,,,,,,,,,,,,,,,,
43,7,1,,,,,,,,,,,,,,,,,,,,,,,,
43,8,1,,,,,,,,,,,,,,,,,,,,,,,,
43,9,1,,,,,,,,,,,,,,,,,,,,,,,,
43,10,1,,,,,,,,,,,,,,,,,,,,,,,,
43,11,1,,,,,,,,,,,,,,,,,,,,,,,,
43,12,1,,,,,,,,,,,,,,,,,,,,,,,,
44,1,2,,,,,,,,,,,,,,,,,,,,,,,,
44,2,2,,,,,,,,,,,,,,,,,,,,,,,,
44,3,2,,,,,,,,,,,,,,,,,,,,,,,,
44,4,2,,,,,,,,,,,,,,,,,,,,,,,,
44,5,2,,,,,,,,,,,,,,,,,,,,,,,,
44,6,2,,,,,,,,,,,,,,,,,,,,,,,,
44,7,2,,,,,,,,,,,,,,,,,,,,,,,,
44,8,2,,,,,,,,,,,,,,,,,,,,,,,,
44,9,2,,,,,,,,,,,,,,,,,,,,,,,,
44,11,2,,,,,,,,,,,,,,,,,,,,,,,,
44,12,2,,,,,,,,,,,,,,,,,,,,,,,,
44,13,2,,,,,,,,,,,,,,,,,,,,,,,,
45,1,1,,,,,,,,,,,,,,,,,,,,,,,,
45,2,1,,,,,,,,,,,,,,,,,,,,,,,,
45,3,1,,,,,,,,,,,,,,,,,,,,,,,,
45,5,1,,,,,,,,,,,,,,,,,,,,,,,,
45,6,1,,,,,,,,,,,,,,,,,,,,,,,,
45,8,1,,,,,,,,,,,,,,,,,,,,,,,,
45,9,1,,,,,,,,,,,,,,,,,,,,,,,,
45,10,1,11,,1,7,"bassine",1,4,,0,,,0,,,0,,,,,,,,,
45,10,1,12,,2,6,,0,,,0,,,0,,,2,6,,1,,2,,10000,1,
45,12,1,,,,,,,,,,,,,,,,,,,,,,,,
45,13,1,,,,,,,,,,,,,,,,,,,,,,,,
45,14,1,,,,,,,,,,,,,,,,,,,,,,,,
45,15,1,,,,,,,,,,,,,,,,,,,,,,,,
46,1,2,,,,,,,,,,,,,,,,,,,,,,,,
46,2,2,,,,,,,,,,,,,,,,,,,,,,,,
46,3,2,,,,,,,,,,,,,,,,,,,,,,,,
46,4,2,,,,,,,,,,,,,,,,,,,,,,,,
46,5,2,,,,,,,,,,,,,,,,,,,,,,,,
46,6,2,,,,,,,,,,,,,,,,,,,,,,,,
46,7,2,,,,,,,,,,,,,,,,,,,,,,,,
46,8,2,,,,,,,,,,,,,,,,,,,,,,,,
46,9,2,,,,,,,,,,,,,,,,,,,,,,,,
46,10,2,,,,,,,,,,,,,,,,,,,,,,,,
46,11,2,,,,,,,,,,,,,,,,,,,,,,,,
46,13,2,,,,,,,,,,,,,,,,,,,,,,,,
47,1,1,,,,,,,,,,,,,,,,,,,,,,,,
47,2,1,,,,,,,,,,,,,,,,,,,,,,,,
47,3,1,,,,,,,,,,,,,,,,,,,,,,,,
47,4,1,,,,,,,,,,,,,,,,,,,,,,,,
47,5,1,,,,,,,,,,,,,,,,,,,,,,,,
47,6,1,,,,,,,,,,,,,,,,,,,,,,,,
47,7,1,,,,,,,,,,,,,,,,,,,,,,,,
47,8,1,,,,,,,,,,,,,,,,,,,,,,,,
47,9,1,,,,,,,,,,,,,,,,,,,,,,,,
47,12,1,,,,,,,,,,,,,,,,,,,,,,,,
47,13,1,,,,,,,,,,,,,,,,,,,,,,,,
47,14,1,,,,,,,,,,,,,,,,,,,,,,,,
48,1,2,,,,,,,,,,,,,,,,,,,,,,,,
48,2,2,,,,,,,,,,,,,,,,,,,,,,,,
48,3,2,,,,,,,,,,,,,,,,,,,,,,,,
48,4,2,,,,,,,,,,,,,,,,,,,,,,,,
48,5,2,,,,,,,,,,,,,,,,,,,,,,,,
48,6,2,,,,,,,,,,,,,,,,,,,,,,,,
48,8,2,,,,,,,,,,,,,,,,,,,,,,,,
48,10,2,,,,,,,,,,,,,,,,,,,,,,,,
48,11,2,,,,,,,,,,,,,,,,,,,,,,,,
48,12,2,,,,,,,,,,,,,,,,,,,,,,,,
48,13,2,,,,,,,,,,,,,,,,,,,,,,,,
48,14,2,,,,,,,,,,,,,,,,,,,,,,,,
49,1,1,,,,,,,,,,,,,,,,,,,,,,,,
49,2,1,,,,,,,,,,,,,,,,,,,,,,,,
49,3,1,,,,,,,,,,,,,,,,,,,,,,,,
49,4,1,,,,,,,,,,,,,,,,,,,,,,,,
49,7,1,,,,,,,,,,,,,,,,,,,,,,,,
49,8,1,,,,,,,,,,,,,,,,,,,,,,,,
49,9,1,,,,,,,,,,,,,,,,,,,,,,,,
49,11,1,,,,,,,,,,,,,,,,,,,,,,,,
49,13,1,,,,,,,,,,,,,,,,,,,,,,,,
49,14,1,,,,,,,,,,,,,,,,,,,,,,,,
49,15,1,,,,,,,,,,,,,,,,,,,,,,,,
49,16,1,,,,,,,,,,,,,,,,,,,,,,,,
50,1,2,,,,,,,,,,,,,,,,,,,,,,,,
50,2,2,,,,,,,,,,,,,,,,,,,,,,,,
50,3,2,,,,,,,,,,,,,,,,,,,,,,,,
50,4,2,,,,,,,,,,,,,,,,,,,,,,,,
50,5,2,,,,,,,,,,,,,,,,,,,,,,,,
50,6,2,,,,,,,,,,,,,,,,,,,,,,,,
50,7,2,,,,,,,,,,,,,,,,,,,,,,,,
50,8,2,,,,,,,,,,,,,,,,,,,,,,,,
50,9,2,,,,,,,,,,,,,,,,,,,,,,,,
50,11,2,,,,,,,,,,,,,,,,,,,,,,,,
50,12,2,,,,,,,,,,,,,,,,,,,,,,,,
50,13,2,,,,,,,,,,,,,,,,,,,,,,,,
51,1,1,,,,,,,,,,,,,,,,,,,,,,,,
51,3,1,,,,,,,,,,,,,,,,,,,,,,,,
51,4,1,,,,,,,,,,,,,,,,,,,,,,,,
51,5,1,,,,,,,,,,,,,,,,,,,,,,,,
51,7,1,,,,,,,,,,,,,,,,,,,,,,,,
51,8,1,,,,,,,,,,,,,,,,,,,,,,,,
51,10,1,,,,,,,,,,,,,,,,,,,,,,,,
51,11,1,,,,,,,,,,,,,,,,,,,,,,,,
51,12,1,,,,,,,,,,,,,,,,,,,,,,,,
51,13,1,,,,,,,,,,,,,,,,,,,,,,,,
51,14,1,,,,,,,,,,,,,,,,,,,,,,,,
52,1,2,,,,,,,,,,,,,,,,,,,,,,,,
52,3,2,,,,,,,,,,,,,,,,,,,,,,,,
52,4,2,,,,,,,,,,,,,,,,,,,,,,,,
52,5,2,,,,,,,,,,,,,,,,,,,,,,,,
52,6,2,,,,,,,,,,,,,,,,,,,,,,,,
52,7,2,,,,,,,,,,,,,,,,,,,,,,,,
52,8,2,,,,,,,,,,,,,,,,,,,,,,,,
52,10,2,,,,,,,,,,,,,,,,,,,,,,,,
52,11,2,,,,,,,,,,,,,,,,,,,,,,,,
52,12,2,,,,,,,,,,,,,,,,,,,,,,,,
52,13,2,,,,,,,,,,,,,,,,,,,,,,,,
52,14,2,,,,,,,,,,,,,,,,,,,,,,,,
53,2,1,,,,,,,,,,,,,,,,,,,,,,,,
53,5,1,,,,,,,,,,,,,,,,,,,,,,,,
53,6,1,,,,,,,,,,,,,,,,,,,,,,,,
53,8,1,,,,,,,,,,,,,,,,,,,,,,,,
53,9,1,,,,,,,,,,,,,,,,,,,,,,,,
53,10,1,,,,,,,,,,,,,,,,,,,,,,,,
53,11,1,,,,,,,,,,,,,,,,,,,,,,,,
53,12,1,,,,,,,,,,,,,,,,,,,,,,,,
53,13,1,,,,,,,,,,,,,,,,,,,,,,,,
53,14,1,,,,,,,,,,,,,,,,,,,,,,,,
53,15,1,,,,,,,,,,,,,,,,,,,,,,,,
53,16,1,,,,,,,,,,,,,,,,,,,,,,,,
54,1,2,,,,,,,,,,,,,,,,,,,,,,,,
54,2,2,,,,,,,,,,,,,,,,,,,,,,,,
54,3,2,,,,,,,,,,,,,,,,,,,,,,,,
54,4,2,,,,,,,,,,,,,,,,,,,,,,,,
54,5,2,,,,,,,,,,,,,,,,,,,,,,,,
54,6,2,,,,,,,,,,,,,,,,,,,,,,,,
54,7,2,,,,,,,,,,,,,,,,,,,,,,,,
54,8,2,,,,,,,,,,,,,,,,,,,,,,,,
54,9,2,,,,,,,,,,,,,,,,,,,,,,,,
54,10,2,,,,,,,,,,,,,,,,,,,,,,,,
54,11,2,,,,,,,,,,,,,,,,,,,,,,,,
54,12,2,,,,,,,,,,,,,,,,,,,,,,,,
55,1,1,,,,,,,,,,,,,,,,,,,,,,,,
55,2,1,,,,,,,,,,,,,,,,,,,,,,,,
55,3,1,,,,,,,,,,,,,,,,,,,,,,,,
55,4,1,,,,,,,,,,,,,,,,,,,,,,,,
55,5,1,,,,,,,,,,,,,,,,,,,,,,,,
55,6,1,,,,,,,,,,,,,,,,,,,,,,,,
55,7,1,,,,,,,,,,,,,,,,,,,,,,,,
55,8,1,,,,,,,,,,,,,,,,,,,,,,,,
55,9,1,,,,,,,,,,,,,,,,,,,,,,,,
55,10,1,,,,,,,,,,,,,,,,,,,,,,,,
55,11,1,1,,3000,2,,100,2,,0,,,0,,,2800,2,,1,,2,,300000,6,11
55,12,1,39,"seiche =Yètte",70,1,,3,1,,0,,,0,,,67,1,,1,,2,,33500,1,
56,1,2,,,,,,,,,,,,,,,,,,,,,,,,
56,2,2,,,,,,,,,,,,,,,,,,,,,,,,
56,3,2,,,,,,,,,,,,,,,,,,,,,,,,
56,4,2,,,,,,,,,,,,,,,,,,,,,,,,
56,5,2,,,,,,,,,,,,,,,,,,,,,,,,
56,7,2,,,,,,,,,,,,,,,,,,,,,,,,
56,9,2,,,,,,,,,,,,,,,,,,,,,,,,
56,10,2,,,,,,,,,,,,,,,,,,,,,,,,
56,11,2,,,,,,,,,,,,,,,,,,,,,,,,
56,12,2,,,,,,,,,,,,,,,,,,,,,,,,
56,13,2,,,,,,,,,,,,,,,,,,,,,,,,
56,14,2,,,,,,,,,,,,,,,,,,,,,,,,
57,1,1,,,,,,,,,,,,,,,,,,,,,,,,
57,2,1,,,,,,,,,,,,,,,,,,,,,,,,
57,3,1,,,,,,,,,,,,,,,,,,,,,,,,
57,5,1,,,,,,,,,,,,,,,,,,,,,,,,
57,6,1,,,,,,,,,,,,,,,,,,,,,,,,
57,7,1,,,,,,,,,,,,,,,,,,,,,,,,
57,10,1,,,,,,,,,,,,,,,,,,,,,,,,
57,11,1,,,,,,,,,,,,,,,,,,,,,,,,
57,12,1,,,,,,,,,,,,,,,,,,,,,,,,
57,13,1,,,,,,,,,,,,,,,,,,,,,,,,
57,14,1,,,,,,,,,,,,,,,,,,,,,,,,
57,15,1,,,,,,,,,,,,,,,,,,,,,,,,
58,1,2,,,,,,,,,,,,,,,,,,,,,,,,
58,2,2,,,,,,,,,,,,,,,,,,,,,,,,
58,3,2,,,,,,,,,,,,,,,,,,,,,,,,
58,4,2,,,,,,,,,,,,,,,,,,,,,,,,
58,5,2,,,,,,,,,,,,,,,,,,,,,,,,
58,6,2,,,,,,,,,,,,,,,,,,,,,,,,
58,7,2,,,,,,,,,,,,,,,,,,,,,,,,
58,8,2,,,,,,,,,,,,,,,,,,,,,,,,
58,9,2,,,,,,,,,,,,,,,,,,,,,,,,
58,11,2,,,,,,,,,,,,,,,,,,,,,,,,
58,12,2,,,,,,,,,,,,,,,,,,,,,,,,
58,13,2,,,,,,,,,,,,,,,,,,,,,,,,
59,1,1,,,,,,,,,,,,,,,,,,,,,,,,
59,2,1,,,,,,,,,,,,,,,,,,,,,,,,
59,3,1,,,,,,,,,,,,,,,,,,,,,,,,
59,4,1,,,,,,,,,,,,,,,,,,,,,,,,
59,5,1,,,,,,,,,,,,,,,,,,,,,,,,
59,6,1,,,,,,,,,,,,,,,,,,,,,,,,
59,7,1,,,,,,,,,,,,,,,,,,,,,,,,
59,8,1,,,,,,,,,,,,,,,,,,,,,,,,
59,9,1,,,,,,,,,,,,,,,,,,,,,,,,
59,10,1,,,,,,,,,,,,,,,,,,,,,,,,
59,11,1,,,,,,,,,,,,,,,,,,,,,,,,
59,12,1,,,,,,,,,,,,,,,,,,,,,,,,
60,1,2,,,,,,,,,,,,,,,,,,,,,,,,
60,2,2,,,,,,,,,,,,,,,,,,,,,,,,
60,4,2,,,,,,,,,,,,,,,,,,,,,,,,
60,5,2,,,,,,,,,,,,,,,,,,,,,,,,
60,6,2,,,,,,,,,,,,,,,,,,,,,,,,
60,7,2,,,,,,,,,,,,,,,,,,,,,,,,
60,8,2,,,,,,,,,,,,,,,,,,,,,,,,
60,9,2,,,,,,,,,,,,,,,,,,,,,,,,
60,10,2,,,,,,,,,,,,,,,,,,,,,,,,
60,11,2,,,,,,,,,,,,,,,,,,,,,,,,
60,12,2,,,,,,,,,,,,,,,,,,,,,,,,
60,13,2,,,,,,,,,,,,,,,,,,,,,,,,
61,1,1,,,,,,,,,,,,,,,,,,,,,,,,
61,2,1,,,,,,,,,,,,,,,,,,,,,,,,
61,3,1,,,,,,,,,,,,,,,,,,,,,,,,
61,4,1,,,,,,,,,,,,,,,,,,,,,,,,
61,5,1,,,,,,,,,,,,,,,,,,,,,,,,
61,6,1,,,,,,,,,,,,,,,,,,,,,,,,
61,7,1,,,,,,,,,,,,,,,,,,,,,,,,
61,8,1,,,,,,,,,,,,,,,,,,,,,,,,
61,10,1,,,,,,,,,,,,,,,,,,,,,,,,
61,11,1,,,,,,,,,,,,,,,,,,,,,,,,
61,12,1,,,,,,,,,,,,,,,,,,,,,,,,
61,13,1,,,,,,,,,,,,,,,,,,,,,,,,
62,1,2,,,,,,,,,,,,,,,,,,,,,,,,
62,4,2,,,,,,,,,,,,,,,,,,,,,,,,
62,5,2,,,,,,,,,,,,,,,,,,,,,,,,
62,9,2,,,,,,,,,,,,,,,,,,,,,,,,
62,11,2,,,,,,,,,,,,,,,,,,,,,,,,
62,12,2,,,,,,,,,,,,,,,,,,,,,,,,
62,13,2,,,,,,,,,,,,,,,,,,,,,,,,
62,14,2,,,,,,,,,,,,,,,,,,,,,,,,
62,15,2,,,,,,,,,,,,,,,,,,,,,,,,
62,16,2,,,,,,,,,,,,,,,,,,,,,,,,
62,17,2,,,,,,,,,,,,,,,,,,,,,,,,
62,18,2,,,,,,,,,,,,,,,,,,,,,,,,
63,1,1,,,,,,,,,,,,,,,,,,,,,,,,
63,2,1,,,,,,,,,,,,,,,,,,,,,,,,
63,3,1,,,,,,,,,,,,,,,,,,,,,,,,
63,4,1,,,,,,,,,,,,,,,,,,,,,,,,
63,6,1,,,,,,,,,,,,,,,,,,,,,,,,
63,7,1,,,,,,,,,,,,,,,,,,,,,,,,
63,8,1,,,,,,,,,,,,,,,,,,,,,,,,
63,9,1,,,,,,,,,,,,,,,,,,,,,,,,
63,10,1,,,,,,,,,,,,,,,,,,,,,,,,
63,11,1,,,,,,,,,,,,,,,,,,,,,,,,
63,12,1,,,,,,,,,,,,,,,,,,,,,,,,
63,13,1,,,,,,,,,,,,,,,,,,,,,,,,
64,1,2,,,,,,,,,,,,,,,,,,,,,,,,
64,2,2,,,,,,,,,,,,,,,,,,,,,,,,
64,3,2,,,,,,,,,,,,,,,,,,,,,,,,
64,4,2,,,,,,,,,,,,,,,,,,,,,,,,
64,5,2,,,,,,,,,,,,,,,,,,,,,,,,
64,6,2,,,,,,,,,,,,,,,,,,,,,,,,
64,8,2,,,,,,,,,,,,,,,,,,,,,,,,
64,9,2,,,,,,,,,,,,,,,,,,,,,,,,
64,10,2,,,,,,,,,,,,,,,,,,,,,,,,
64,11,2,,,,,,,,,,,,,,,,,,,,,,,,
64,12,2,,,,,,,,,,,,,,,,,,,,,,,,
64,13,2,,,,,,,,,,,,,,,,,,,,,,,,
65,1,1,,,,,,,,,,,,,,,,,,,,,,,,
65,3,1,,,,,,,,,,,,,,,,,,,,,,,,
65,4,1,,,,,,,,,,,,,,,,,,,,,,,,
65,5,1,,,,,,,,,,,,,,,,,,,,,,,,
65,6,1,,,,,,,,,,,,,,,,,,,,,,,,
65,7,1,,,,,,,,,,,,,,,,,,,,,,,,
65,9,1,,,,,,,,,,,,,,,,,,,,,,,,
65,10,1,,,,,,,,,,,,,,,,,,,,,,,,
65,11,1,,,,,,,,,,,,,,,,,,,,,,,,
65,12,1,,,,,,,,,,,,,,,,,,,,,,,,
65,13,1,,,,,,,,,,,,,,,,,,,,,,,,
65,14,1,,,,,,,,,,,,,,,,,,,,,,,,
66,1,1,,,,,,,,,,,,,,,,,,,,,,,,
66,2,1,,,,,,,,,,,,,,,,,,,,,,,,
66,3,1,,,,,,,,,,,,,,,,,,,,,,,,
66,4,1,,,,,,,,,,,,,,,,,,,,,,,,
66,5,1,,,,,,,,,,,,,,,,,,,,,,,,
66,6,1,,,,,,,,,,,,,,,,,,,,,,,,
66,7,1,,,,,,,,,,,,,,,,,,,,,,,,
66,8,1,,,,,,,,,,,,,,,,,,,,,,,,
66,9,1,,,,,,,,,,,,,,,,,,,,,,,,
66,11,1,16,"yarangua",100,1,,20,1,,30,1,,0,,,50,1,,1,,2,,30000,17,
66,11,1,1,"yarangua",30,1,,10,1,,5,1,,0,,,10,1,,1,,2,,5000,17,
66,11,1,39,"yarangua",50,1,,0,,,0,,,0,,,50,1,,1,,2,,5000,17,
66,12,1,,,,,,,,,,,,,,,,,,,,,,,,
66,13,1,,,,,,,,,,,,,,,,,,,,,,,,
67,1,2,,,,,,,,,,,,,,,,,,,,,,,,
67,2,2,,,,,,,,,,,,,,,,,,,,,,,,
67,3,2,,,,,,,,,,,,,,,,,,,,,,,,
67,4,2,,,,,,,,,,,,,,,,,,,,,,,,
67,6,2,,,,,,,,,,,,,,,,,,,,,,,,
67,7,2,,,,,,,,,,,,,,,,,,,,,,,,
67,8,2,,,,,,,,,,,,,,,,,,,,,,,,
67,9,2,,,,,,,,,,,,,,,,,,,,,,,,
67,10,2,,,,,,,,,,,,,,,,,,,,,,,,
67,11,2,,,,,,,,,,,,,,,,,,,,,,,,
67,12,2,,,,,,,,,,,,,,,,,,,,,,,,
67,13,2,,,,,,,,,,,,,,,,,,,,,,,,
68,1,1,,,,,,,,,,,,,,,,,,,,,,,,
68,2,1,,,,,,,,,,,,,,,,,,,,,,,,
68,4,1,,,,,,,,,,,,,,,,,,,,,,,,
68,5,1,,,,,,,,,,,,,,,,,,,,,,,,
68,6,1,,,,,,,,,,,,,,,,,,,,,,,,
68,7,1,,,,,,,,,,,,,,,,,,,,,,,,
68,8,1,,,,,,,,,,,,,,,,,,,,,,,,
68,9,1,,,,,,,,,,,,,,,,,,,,,,,,
68,10,1,,,,,,,,,,,,,,,,,,,,,,,,
68,11,1,,,,,,,,,,,,,,,,,,,,,,,,
68,13,1,,,,,,,,,,,,,,,,,,,,,,,,
68,14,1,,,,,,,,,,,,,,,,,,,,,,,,
69,1,2,,,,,,,,,,,,,,,,,,,,,,,,
69,2,2,,,,,,,,,,,,,,,,,,,,,,,,
69,3,2,,,,,,,,,,,,,,,,,,,,,,,,
69,4,2,,,,,,,,,,,,,,,,,,,,,,,,
69,5,2,,,,,,,,,,,,,,,,,,,,,,,,
69,6,2,,,,,,,,,,,,,,,,,,,,,,,,
69,8,2,,,,,,,,,,,,,,,,,,,,,,,,
69,11,2,,,,,,,,,,,,,,,,,,,,,,,,
69,12,2,,,,,,,,,,,,,,,,,,,,,,,,
69,13,2,,,,,,,,,,,,,,,,,,,,,,,,
69,14,2,,,,,,,,,,,,,,,,,,,,,,,,
69,15,2,,,,,,,,,,,,,,,,,,,,,,,,
70,2,1,,,,,,,,,,,,,,,,,,,,,,,,
70,4,1,,,,,,,,,,,,,,,,,,,,,,,,
70,5,1,,,,,,,,,,,,,,,,,,,,,,,,
70,6,1,,,,,,,,,,,,,,,,,,,,,,,,
70,7,1,,,,,,,,,,,,,,,,,,,,,,,,
70,8,1,,,,,,,,,,,,,,,,,,,,,,,,
70,10,1,,,,,,,,,,,,,,,,,,,,,,,,
70,11,1,,,,,,,,,,,,,,,,,,,,,,,,
70,12,1,,,,,,,,,,,,,,,,,,,,,,,,
70,13,1,,,,,,,,,,,,,,,,,,,,,,,,
70,14,1,,,,,,,,,,,,,,,,,,,,,,,,
70,15,1,,,,,,,,,,,,,,,,,,,,,,,,
71,1,2,,,,,,,,,,,,,,,,,,,,,,,,
71,2,2,,,,,,,,,,,,,,,,,,,,,,,,
71,3,2,,,,,,,,,,,,,,,,,,,,,,,,
71,4,2,,,,,,,,,,,,,,,,,,,,,,,,
71,6,2,,,,,,,,,,,,,,,,,,,,,,,,
71,7,2,,,,,,,,,,,,,,,,,,,,,,,,
71,8,2,,,,,,,,,,,,,,,,,,,,,,,,
71,9,2,,,,,,,,,,,,,,,,,,,,,,,,
71,10,2,,,,,,,,,,,,,,,,,,,,,,,,
71,11,2,,,,,,,,,,,,,,,,,,,,,,,,
71,12,2,,,,,,,,,,,,,,,,,,,,,,,,
71,13,2,,,,,,,,,,,,,,,,,,,,,,,,
72,1,1,,,,,,,,,,,,,,,,,,,,,,,,
72,2,1,,,,,,,,,,,,,,,,,,,,,,,,
72,3,1,,,,,,,,,,,,,,,,,,,,,,,,
72,4,1,,,,,,,,,,,,,,,,,,,,,,,,
72,7,1,,,,,,,,,,,,,,,,,,,,,,,,
72,10,1,,,,,,,,,,,,,,,,,,,,,,,,
72,12,1,,,,,,,,,,,,,,,,,,,,,,,,
72,13,1,,,,,,,,,,,,,,,,,,,,,,,,
72,14,1,,,,,,,,,,,,,,,,,,,,,,,,
72,15,1,,,,,,,,,,,,,,,,,,,,,,,,
72,16,1,,,,,,,,,,,,,,,,,,,,,,,,
72,17,1,,,,,,,,,,,,,,,,,,,,,,,,
73,1,2,,,,,,,,,,,,,,,,,,,,,,,,
73,2,2,,,,,,,,,,,,,,,,,,,,,,,,
73,6,2,,,,,,,,,,,,,,,,,,,,,,,,
73,7,2,,,,,,,,,,,,,,,,,,,,,,,,
73,8,2,,,,,,,,,,,,,,,,,,,,,,,,
73,9,2,,,,,,,,,,,,,,,,,,,,,,,,
73,11,2,,,,,,,,,,,,,,,,,,,,,,,,
73,13,2,,,,,,,,,,,,,,,,,,,,,,,,
73,14,2,,,,,,,,,,,,,,,,,,,,,,,,
73,15,2,,,,,,,,,,,,,,,,,,,,,,,,
73,16,2,,,,,,,,,,,,,,,,,,,,,,,,
73,17,2,,,,,,,,,,,,,,,,,,,,,,,,
74,1,1,,,,,,,,,,,,,,,,,,,,,,,,
74,2,1,,,,,,,,,,,,,,,,,,,,,,,,
74,3,1,,,,,,,,,,,,,,,,,,,,,,,,
74,4,1,,,,,,,,,,,,,,,,,,,,,,,,
74,5,1,,,,,,,,,,,,,,,,,,,,,,,,
74,6,1,,,,,,,,,,,,,,,,,,,,,,,,
74,7,1,,,,,,,,,,,,,,,,,,,,,,,,
74,8,1,,,,,,,,,,,,,,,,,,,,,,,,
74,9,1,,,,,,,,,,,,,,,,,,,,,,,,
74,10,1,,,,,,,,,,,,,,,,,,,,,,,,
74,12,1,,,,,,,,,,,,,,,,,,,,,,,,
74,13,1,,,,,,,,,,,,,,,,,,,,,,,,
75,1,2,,,,,,,,,,,,,,,,,,,,,,,,
75,2,2,,,,,,,,,,,,,,,,,,,,,,,,
75,3,2,,,,,,,,,,,,,,,,,,,,,,,,
75,4,2,,,,,,,,,,,,,,,,,,,,,,,,
75,5,2,,,,,,,,,,,,,,,,,,,,,,,,
75,6,2,,,,,,,,,,,,,,,,,,,,,,,,
75,7,2,,,,,,,,,,,,,,,,,,,,,,,,
75,8,2,,,,,,,,,,,,,,,,,,,,,,,,
75,9,2,12,,3,1,,3,1,,0,,,0,,,0,,,,,,,,,
75,9,2,11,,7,1,,2,1,,0,,,0,,,5,1,,2,,1,,15000,1,2
75,9,2,16,,15,2,,5,2,,0,,,0,,,10,2,,2,,1,,10000,1,2
75,9,2,35,,3,1,,1,1,,0,,,0,,,2,1,,2,,1,,10000,1,2
75,10,2,,,,,,,,,,,,,,,,,,,,,,,,
75,11,2,19,,20,2,,5,2,,0,,,0,,,15,2,,2,,1,,15000,4,
75,11,2,7,,3,7,"Sceau",1,7,"Sceau",0,,,0,,,2,7,"Sceau",2,,1,,16800,1,
75,11,2,16,,9,2,,3,2,,0,,,0,,,6,2,,2,,1,,9000,1,4
75,11,2,11,,18,2,,8,2,,0,,,0,,,7,2,,2,,1,,21000,1,
75,12,2,15,,4,6,,0,,,0,,,0,,,4,6,,2,,1,,15000,1,
76,1,2,,,,,,,,,,,,,,,,,,,,,,,,
76,2,2,,,,,,,,,,,,,,,,,,,,,,,,
76,3,2,,,,,,,,,,,,,,,,,,,,,,,,
76,4,2,,,,,,,,,,,,,,,,,,,,,,,,
76,5,2,,,,,,,,,,,,,,,,,,,,,,,,
76,6,2,,,,,,,,,,,,,,,,,,,,,,,,
76,7,2,,,,,,,,,,,,,,,,,,,,,,,,
76,8,2,,,,,,,,,,,,,,,,,,,,,,,,
