"grappe","menage","vague","s20cq01","s20cq02","s20cq03","s20cq04","s20cq04_autre","s20cq05","s20cq06","s20cq06_autre","s20cq07a","s20cq07b","s20cq07c","s20cq07d"
230,1,1,1,2,,,,,,,1,1,5,5
230,2,1,2,2,,,,,,,3,3,2,2
230,3,1,1,2,,,,,,,2,2,2,1
230,4,1,2,2,,,,,,,3,3,4,1
230,5,1,2,2,,,,,,,3,3,3,3
230,6,1,3,2,,,,,,,1,1,3,1
230,8,1,4,2,,,,,,,1,1,5,1
230,9,1,2,2,,,,,,,3,3,3,3
230,11,1,3,2,,,,,,,1,1,5,5
230,12,1,3,2,,,,,,,5,5,5,5
230,13,1,2,2,,,,,,,2,2,2,2
230,14,1,4,2,,,,,,,4,4,4,4
231,1,2,3,2,,,,,,,3,3,2,3
231,2,2,3,2,,,,,,,3,2,2,2
231,3,2,2,2,,,,,,,2,2,2,2
231,4,2,2,2,,,,,,,3,3,3,3
231,5,2,3,2,,,,,,,3,3,2,2
231,6,2,3,2,,,,,,,2,2,2,1
231,7,2,2,2,,,,,,,2,2,4,3
231,8,2,3,2,,,,,,,3,3,3,2
231,9,2,2,2,,,,,,,3,3,3,3
231,10,2,2,2,,,,,,,3,3,3,3
231,11,2,2,2,,,,,,,3,3,3,3
231,12,2,3,2,,,,,,,3,3,1,1
232,1,2,2,2,,,,,,,3,3,3,3
232,2,2,3,2,,,,,,,3,2,2,2
232,3,2,3,2,,,,,,,3,3,3,3
232,4,2,2,2,,,,,,,3,3,3,3
232,5,2,3,2,,,,,,,5,5,5,5
232,6,2,2,2,,,,,,,3,3,3,3
232,7,2,2,2,,,,,,,2,2,2,2
232,9,2,4,2,,,,,,,4,4,4,4
232,10,2,2,2,,,,,,,3,2,2,2
232,11,2,3,2,,,,,,,4,4,4,4
232,12,2,2,2,,,,,,,3,1,2,2
232,13,2,2,2,,,,,,,3,3,3,3
233,1,1,3,2,,,,,,,5,5,5,3
233,2,1,1,2,,,,,,,3,3,2,3
233,4,1,1,2,,,,,,,1,1,1,1
233,5,1,1,2,,,,,,,1,1,1,2
233,6,1,2,2,,,,,,,2,2,1,2
233,7,1,3,2,,,,,,,2,2,3,2
233,8,1,1,2,,,,,,,2,2,5,1
233,9,1,4,2,,,,,,,1,1,3,1
233,10,1,1,2,,,,,,,1,1,1,1
233,11,1,2,2,,,,,,,1,1,1,1
233,12,1,2,2,,,,,,,3,3,1,3
233,13,1,1,2,,,,,,,2,1,5,1
234,2,2,2,2,,,,,,,2,2,2,2
234,4,2,2,2,,,,,,,3,2,3,2
234,5,2,2,2,,,,,,,3,3,3,3
234,6,2,4,1,1,3,,1,,,5,5,5,5
234,7,2,3,2,,,,,,,3,2,3,2
234,9,2,2,2,,,,,,,3,2,3,2
234,10,2,2,2,,,,,,,3,3,3,3
234,11,2,4,2,,,,,,,5,5,5,5
234,13,2,4,1,1,3,,2,2,,5,5,5,5
234,14,2,2,2,,,,,,,3,3,3,3
234,15,2,2,2,,,,,,,3,3,3,3
234,16,2,3,2,,,,,,,3,2,2,2
235,1,1,3,2,,,,,,,4,4,3,4
235,2,1,2,2,,,,,,,1,1,1,1
235,3,1,2,2,,,,,,,4,4,4,4
235,4,1,3,2,,,,,,,2,2,3,2
235,5,1,3,2,,,,,,,4,4,3,2
235,6,1,3,2,,,,,,,2,2,2,2
235,7,1,2,2,,,,,,,3,3,4,3
235,8,1,2,2,,,,,,,2,2,4,1
235,9,1,4,2,,,,,,,1,1,1,1
235,10,1,4,2,,,,,,,2,2,3,2
235,11,1,2,2,,,,,,,1,1,4,1
235,12,1,3,2,,,,,,,3,3,3,3
236,1,2,1,2,,,,,,,3,3,1,1
236,2,2,2,2,,,,,,,3,3,3,3
236,3,2,2,2,,,,,,,3,3,3,3
236,4,2,2,2,,,,,,,3,3,3,3
236,5,2,4,2,,,,,,,3,3,1,2
236,6,2,3,2,,,,,,,2,2,2,1
236,7,2,3,2,,,,,,,3,3,2,1
236,8,2,2,2,,,,,,,3,3,3,3
236,9,2,2,2,,,,,,,5,5,5,5
236,10,2,3,2,,,,,,,2,2,2,1
236,11,2,3,2,,,,,,,3,3,3,1
236,12,2,2,2,,,,,,,2,2,2,2
237,1,1,5,2,,,,,,,2,2,2,2
237,2,1,2,2,,,,,,,1,1,3,1
237,3,1,2,2,,,,,,,1,1,3,2
237,4,1,2,2,,,,,,,2,2,3,3
237,5,1,2,2,,,,,,,1,1,3,3
237,6,1,3,2,,,,,,,3,3,3,3
237,7,1,3,2,,,,,,,2,2,1,1
237,8,1,3,2,,,,,,,1,1,4,1
237,9,1,4,2,,,,,,,3,3,3,3
237,11,1,5,2,,,,,,,3,3,3,2
237,12,1,2,2,,,,,,,3,3,4,2
237,13,1,3,2,,,,,,,3,3,3,3
238,1,2,3,2,,,,,,,3,3,4,1
238,2,2,4,2,,,,,,,4,4,4,4
238,3,2,4,2,,,,,,,3,2,4,2
238,4,2,3,2,,,,,,,3,3,4,3
238,5,2,4,2,,,,,,,4,4,4,4
238,6,2,3,2,,,,,,,4,3,4,1
238,7,2,4,2,,,,,,,4,4,4,4
238,8,2,3,2,,,,,,,3,3,4,1
238,9,2,2,2,,,,,,,3,3,4,3
238,10,2,3,2,,,,,,,3,2,4,3
238,11,2,4,2,,,,,,,4,4,4,3
238,12,2,2,2,,,,,,,3,1,2,2
239,1,1,4,2,,,,,,,4,4,3,2
239,2,1,2,2,,,,,,,4,4,4,3
239,3,1,3,2,,,,,,,3,3,4,3
239,4,1,3,2,,,,,,,2,2,2,2
239,5,1,3,2,,,,,,,4,4,3,2
239,6,1,3,2,,,,,,,3,3,3,3
239,7,1,3,2,,,,,,,4,4,2,1
239,8,1,2,2,,,,,,,3,3,4,3
239,9,1,3,2,,,,,,,2,3,3,3
239,10,1,3,2,,,,,,,2,2,3,2
239,11,1,3,2,,,,,,,3,3,3,3
239,12,1,4,2,,,,,,,3,3,3,3
240,1,2,4,2,,,,,,,2,3,4,4
240,2,2,1,2,,,,,,,4,1,4,1
240,3,2,5,2,,,,,,,3,3,5,1
240,4,2,2,2,,,,,,,2,2,4,4
240,5,2,3,2,,,,,,,4,3,4,3
240,6,2,3,2,,,,,,,4,3,4,1
240,7,2,4,2,,,,,,,4,3,4,3
240,8,2,3,2,,,,,,,4,3,4,3
240,9,2,3,2,,,,,,,4,3,4,2
240,10,2,3,2,,,,,,,4,3,4,1
240,11,2,3,2,,,,,,,4,3,5,1
240,12,2,4,2,,,,,,,3,3,3,2
241,1,1,2,2,,,,,,,1,1,3,3
241,4,1,2,2,,,,,,,2,2,2,1
241,5,1,4,1,1,3,,1,,,4,4,4,4
241,6,1,2,2,,,,,,,3,1,1,1
241,8,1,2,2,,,,,,,2,3,4,3
241,10,1,1,2,,,,,,,1,1,1,1
241,11,1,3,2,,,,,,,5,4,5,3
241,12,1,2,2,,,,,,,3,3,2,1
241,13,1,1,2,,,,,,,1,1,2,1
241,14,1,2,2,,,,,,,1,1,1,1
241,15,1,3,2,,,,,,,2,2,3,1
241,16,1,3,2,,,,,,,1,1,3,3
242,1,1,2,2,,,,,,,3,3,4,3
242,2,1,2,2,,,,,,,1,1,3,3
242,3,1,4,2,,,,,,,3,3,3,3
242,4,1,2,2,,,,,,,2,2,2,1
242,5,1,4,2,,,,,,,3,3,5,3
242,6,1,2,2,,,,,,,2,2,2,1
242,7,1,2,2,,,,,,,2,2,2,1
242,9,1,3,2,,,,,,,4,4,4,4
242,10,1,3,2,,,,,,,1,1,1,1
242,11,1,4,2,,,,,,,4,4,4,1
242,12,1,3,2,,,,,,,2,2,2,2
242,13,1,3,2,,,,,,,2,3,3,1
243,2,2,2,2,,,,,,,3,3,4,3
243,3,2,1,2,,,,,,,2,1,2,3
243,4,2,2,2,,,,,,,3,2,1,1
243,5,2,2,2,,,,,,,1,1,4,1
243,6,2,2,2,,,,,,,3,3,3,3
243,8,2,1,2,,,,,,,2,2,2,1
243,9,2,4,2,,,,,,,4,4,4,4
243,10,2,4,2,,,,,,,4,4,4,4
243,11,2,2,2,,,,,,,3,3,3,3
243,12,2,2,2,,,,,,,3,3,3,3
243,13,2,2,2,,,,,,,4,2,3,2
243,14,2,2,2,,,,,,,3,2,1,1
244,1,1,3,2,,,,,,,2,1,2,2
244,2,1,4,2,,,,,,,2,3,3,1
244,3,1,3,2,,,,,,,1,1,4,2
244,4,1,1,2,,,,,,,1,1,1,1
244,5,1,4,2,,,,,,,4,4,4,4
244,6,1,3,2,,,,,,,1,1,1,1
244,7,1,1,2,,,,,,,2,2,2,1
244,8,1,2,2,,,,,,,1,1,1,1
244,9,1,4,2,,,,,,,1,1,1,1
244,10,1,2,2,,,,,,,1,1,1,1
244,11,1,2,2,,,,,,,1,1,2,1
244,12,1,4,2,,,,,,,1,1,4,5
245,1,2,2,2,,,,,,,1,1,1,1
245,2,2,3,2,,,,,,,3,3,2,1
245,3,2,2,2,,,,,,,3,3,3,3
245,4,2,3,2,,,,,,,3,3,2,1
245,5,2,3,2,,,,,,,3,2,3,1
245,6,2,4,2,,,,,,,1,1,1,2
245,7,2,3,2,,,,,,,3,3,3,1
245,8,2,2,2,,,,,,,3,3,3,3
245,9,2,2,2,,,,,,,3,3,3,3
245,10,2,4,2,,,,,,,2,1,3,3
245,11,2,2,2,,,,,,,3,3,3,3
245,12,2,4,2,,,,,,,3,1,1,1
246,1,2,3,2,,,,,,,4,4,3,2
246,2,2,4,2,,,,,,,1,2,3,1
246,3,2,3,2,,,,,,,3,3,4,3
246,4,2,3,2,,,,,,,3,3,2,1
246,5,2,3,2,,,,,,,3,3,3,1
246,6,2,2,2,,,,,,,3,3,3,3
246,7,2,3,2,,,,,,,2,2,2,1
246,8,2,3,2,,,,,,,4,4,3,3
246,9,2,3,2,,,,,,,3,3,2,1
246,10,2,2,2,,,,,,,3,3,3,3
246,11,2,2,2,,,,,,,3,3,3,3
246,12,2,2,2,,,,,,,3,3,3,3
247,1,1,4,2,,,,,,,4,4,3,2
247,2,1,3,2,,,,,,,4,4,3,2
247,3,1,4,2,,,,,,,4,4,4,3
247,4,1,4,2,,,,,,,4,4,2,1
247,5,1,2,2,,,,,,,1,1,3,1
247,6,1,3,2,,,,,,,2,2,2,2
247,7,1,3,2,,,,,,,2,2,2,2
247,8,1,3,2,,,,,,,2,2,3,3
247,9,1,3,2,,,,,,,3,3,3,3
247,10,1,2,2,,,,,,,1,1,3,1
247,12,1,2,2,,,,,,,2,2,3,1
247,13,1,2,2,,,,,,,1,1,3,2
248,1,2,4,2,,,,,,,1,1,1,1
248,2,2,3,2,,,,,,,3,3,3,1
248,3,2,3,2,,,,,,,3,3,3,3
248,4,2,4,2,,,,,,,2,2,2,2
248,5,2,2,2,,,,,,,3,3,3,3
248,6,2,2,2,,,,,,,3,3,3,3
248,9,2,2,2,,,,,,,3,3,3,3
248,10,2,3,2,,,,,,,2,2,3,3
248,11,2,4,2,,,,,,,3,3,4,3
248,12,2,3,2,,,,,,,3,3,4,1
248,13,2,2,2,,,,,,,3,3,3,3
248,14,2,3,2,,,,,,,3,3,3,3
249,1,1,3,2,,,,,,,2,2,2,1
249,2,1,3,2,,,,,,,4,4,3,2
249,3,1,2,2,,,,,,,2,2,1,1
249,4,1,3,2,,,,,,,2,2,4,1
249,5,1,4,2,,,,,,,4,4,3,2
249,6,1,2,2,,,,,,,3,3,3,3
249,7,1,4,2,,,,,,,1,1,4,1
249,8,1,4,2,,,,,,,2,2,3,3
249,9,1,4,2,,,,,,,3,3,3,3
249,10,1,3,2,,,,,,,3,3,3,3
249,11,1,3,2,,,,,,,2,2,2,1
249,12,1,2,2,,,,,,,2,2,4,3
250,1,2,2,2,,,,,,,3,3,3,3
250,2,2,3,2,,,,,,,1,1,2,2
250,4,2,2,2,,,,,,,3,3,3,3
250,5,2,3,2,,,,,,,3,3,3,1
250,6,2,4,2,,,,,,,4,4,4,4
250,7,2,2,2,,,,,,,3,3,3,3
250,8,2,3,2,,,,,,,2,1,3,3
250,9,2,3,2,,,,,,,3,3,3,1
250,10,2,3,2,,,,,,,3,3,3,1
250,11,2,4,2,,,,,,,1,1,1,2
250,12,2,2,2,,,,,,,3,3,3,3
250,13,2,3,2,,,,,,,3,3,3,1
251,1,1,3,2,,,,,,,3,2,4,2
251,2,1,2,2,,,,,,,1,1,2,1
251,3,1,2,2,,,,,,,1,1,3,1
251,4,1,4,2,,,,,,,4,4,4,1
251,5,1,1,2,,,,,,,4,3,4,1
251,6,1,3,2,,,,,,,3,3,2,1
251,7,1,2,2,,,,,,,3,3,2,1
251,8,1,4,2,,,,,,,3,2,4,3
251,9,1,3,2,,,,,,,3,2,3,2
251,10,1,3,2,,,,,,,3,2,3,3
251,12,1,3,2,,,,,,,3,3,3,2
251,13,1,3,2,,,,,,,3,3,3,3
252,1,2,1,2,,,,,,,1,1,1,1
252,2,2,1,2,,,,,,,2,2,2,2
252,3,2,3,2,,,,,,,2,2,2,2
252,4,2,3,2,,,,,,,1,1,2,2
252,5,2,4,1,1,3,,2,3,,2,2,2,3
252,6,2,3,2,,,,,,,2,1,1,3
252,7,2,3,2,,,,,,,2,2,3,3
252,8,2,3,2,,,,,,,3,3,3,1
252,9,2,1,2,,,,,,,3,3,3,3
252,10,2,4,2,,,,,,,1,1,1,1
252,11,2,2,2,,,,,,,3,3,2,3
252,12,2,2,2,,,,,,,2,2,2,2
253,1,1,3,2,,,,,,,4,2,4,1
253,2,1,3,2,,,,,,,3,2,4,2
253,3,1,3,2,,,,,,,4,3,3,1
253,4,1,2,2,,,,,,,3,3,4,1
253,6,1,3,1,1,1,,2,3,,4,4,4,4
253,8,1,3,2,,,,,,,2,3,3,1
253,9,1,3,2,,,,,,,4,4,5,1
253,10,1,3,2,,,,,,,5,5,4,5
253,11,1,4,1,1,1,,2,1,,3,3,3,2
253,13,1,1,2,,,,,,,2,2,2,2
253,14,1,3,2,,,,,,,4,3,4,1
253,15,1,3,2,,,,,,,3,3,3,1
254,1,2,3,2,,,,,,,2,2,3,3
254,2,2,2,2,,,,,,,3,3,3,3
254,3,2,2,2,,,,,,,2,1,3,2
254,4,2,4,2,,,,,,,2,1,1,1
254,5,2,3,2,,,,,,,2,2,2,1
254,6,2,2,2,,,,,,,2,2,3,2
254,7,2,2,2,,,,,,,3,3,3,3
254,8,2,2,2,,,,,,,2,2,2,2
254,10,2,1,2,,,,,,,2,2,2,2
254,11,2,2,2,,,,,,,3,3,3,2
254,12,2,2,2,,,,,,,2,2,2,2
254,13,2,3,2,,,,,,,2,1,2,2
255,1,1,2,2,,,,,,,5,5,4,3
255,2,1,2,2,,,,,,,2,2,1,1
255,4,1,3,2,,,,,,,3,2,3,3
255,5,1,2,2,,,,,,,3,3,3,1
255,6,1,4,2,,,,,,,3,3,3,3
255,7,1,4,2,,,,,,,4,4,4,1
255,8,1,3,2,,,,,,,3,3,4,4
255,10,1,2,2,,,,,,,3,3,4,1
255,12,1,3,2,,,,,,,3,2,4,2
255,13,1,4,2,,,,,,,3,3,3,3
255,14,1,3,2,,,,,,,3,3,3,1
255,15,1,2,2,,,,,,,3,3,3,1
256,1,2,1,2,,,,,,,1,1,1,1
256,2,2,1,2,,,,,,,1,1,3,1
256,3,2,4,2,,,,,,,1,1,1,1
256,4,2,4,2,,,,,,,1,1,1,1
256,5,2,1,2,,,,,,,1,1,2,1
256,6,2,3,2,,,,,,,4,4,4,4
256,7,2,2,2,,,,,,,1,1,1,1
256,8,2,3,2,,,,,,,1,1,1,1
256,10,2,2,2,,,,,,,3,1,1,1
256,11,2,2,2,,,,,,,3,1,3,3
256,13,2,2,2,,,,,,,4,4,5,5
256,14,2,1,2,,,,,,,1,1,3,1
257,1,1,3,2,,,,,,,3,3,3,1
257,2,1,4,2,,,,,,,3,2,4,3
257,3,1,2,2,,,,,,,4,3,5,1
257,4,1,3,2,,,,,,,3,3,4,1
257,5,1,3,2,,,,,,,4,3,2,1
257,6,1,3,2,,,,,,,3,1,3,3
257,7,1,3,2,,,,,,,4,4,3,1
257,8,1,2,2,,,,,,,3,3,3,1
257,9,1,3,2,,,,,,,3,3,3,1
257,10,1,1,2,,,,,,,1,1,5,1
257,13,1,2,2,,,,,,,3,2,4,3
257,14,1,1,2,,,,,,,3,3,3,3
258,1,2,2,2,,,,,,,2,2,2,2
258,2,2,2,2,,,,,,,3,3,3,2
258,3,2,2,2,,,,,,,2,2,3,5
258,4,2,3,2,,,,,,,2,1,3,1
258,5,2,2,2,,,,,,,1,1,1,1
258,7,2,2,2,,,,,,,1,1,2,1
258,8,2,3,2,,,,,,,1,1,2,2
258,9,2,3,2,,,,,,,4,2,2,2
258,10,2,2,2,,,,,,,1,1,2,3
258,11,2,2,2,,,,,,,2,1,2,3
258,12,2,2,2,,,,,,,3,2,2,1
258,13,2,2,2,,,,,,,4,3,3,3
259,1,1,3,2,,,,,,,4,3,4,3
259,2,1,2,1,1,3,,1,,,2,2,2,2
259,3,1,4,2,,,,,,,4,4,4,1
259,4,1,4,2,,,,,,,5,1,5,3
259,5,1,3,2,,,,,,,3,3,4,2
259,6,1,3,2,,,,,,,3,3,4,2
259,7,1,4,2,,,,,,,4,3,4,4
259,8,1,3,2,,,,,,,1,1,5,1
259,10,1,2,2,,,,,,,3,2,4,1
259,11,1,3,2,,,,,,,4,4,4,2
259,12,1,4,2,,,,,,,3,1,4,3
259,13,1,4,2,,,,,,,4,3,4,3
260,2,2,3,2,,,,,,,1,1,1,1
260,3,2,3,2,,,,,,,1,1,1,1
260,4,2,1,2,,,,,,,1,1,1,1
260,5,2,3,2,,,,,,,1,1,1,2
260,6,2,1,2,,,,,,,1,1,1,1
260,7,2,2,2,,,,,,,1,1,2,1
260,8,2,2,2,,,,,,,1,1,2,1
260,9,2,1,2,,,,,,,1,1,1,1
260,10,2,1,2,,,,,,,1,1,2,1
260,11,2,3,2,,,,,,,1,1,1,1
260,12,2,2,2,,,,,,,1,1,1,1
260,13,2,4,2,,,,,,,1,1,1,1
261,3,1,3,2,,,,,,,3,3,3,3
261,5,1,4,2,,,,,,,4,4,4,2
261,6,1,1,2,,,,,,,1,1,1,1
261,8,1,3,2,,,,,,,4,4,3,2
261,9,1,1,2,,,,,,,3,3,3,3
261,12,1,3,2,,,,,,,4,3,3,2
261,13,1,3,2,,,,,,,3,3,3,3
261,14,1,3,2,,,,,,,3,3,3,3
261,15,1,4,2,,,,,,,3,3,3,3
261,16,1,3,2,,,,,,,4,4,4,3
262,1,2,3,2,,,,,,,1,1,1,1
262,2,2,2,2,,,,,,,1,1,1,1
262,3,2,3,2,,,,,,,1,1,1,1
262,4,2,3,2,,,,,,,1,1,1,1
262,5,2,4,2,,,,,,,4,4,4,4
262,6,2,2,2,,,,,,,1,1,2,1
262,7,2,2,2,,,,,,,1,1,1,2
262,8,2,1,2,,,,,,,1,1,1,1
262,9,2,3,2,,,,,,,1,1,2,1
262,11,2,1,2,,,,,,,1,1,2,1
262,12,2,3,2,,,,,,,1,1,1,1
262,13,2,2,2,,,,,,,1,1,2,1
263,1,1,4,2,,,,,,,3,3,3,3
263,2,1,4,2,,,,,,,4,4,2,1
263,3,1,4,2,,,,,,,3,3,3,3
263,4,1,3,2,,,,,,,5,5,3,1
263,5,1,1,2,,,,,,,3,3,3,3
263,6,1,4,2,,,,,,,4,4,4,3
263,7,1,3,2,,,,,,,3,3,3,3
263,8,1,4,2,,,,,,,3,3,3,3
263,9,1,3,2,,,,,,,3,3,3,3
263,11,1,4,2,,,,,,,4,4,3,1
263,12,1,4,2,,,,,,,2,2,4,4
263,13,1,4,2,,,,,,,4,4,4,4
264,1,2,2,2,,,,,,,2,1,2,1
264,3,2,2,2,,,,,,,2,2,1,1
264,4,2,1,2,,,,,,,2,2,3,4
264,5,2,2,2,,,,,,,4,3,3,3
264,6,2,1,2,,,,,,,1,1,1,1
264,7,2,3,2,,,,,,,2,2,2,1
264,8,2,1,2,,,,,,,2,2,1,1
264,9,2,1,2,,,,,,,1,1,1,1
264,10,2,1,2,,,,,,,1,1,2,2
264,12,2,2,2,,,,,,,1,1,1,1
264,13,2,2,2,,,,,,,2,1,2,1
264,14,2,4,2,,,,,,,1,1,4,5
265,3,1,2,2,,,,,,,2,1,2,1
265,4,1,3,1,2,3,,1,,,2,3,4,3
265,5,1,2,2,,,,,,,3,3,3,3
265,6,1,1,2,,,,,,,3,3,3,3
265,8,1,2,2,,,,,,,3,3,3,3
265,10,1,1,2,,,,,,,2,2,2,2
265,11,1,2,2,,,,,,,3,3,3,3
265,12,1,1,2,,,,,,,1,1,1,1
265,13,1,2,2,,,,,,,1,1,1,3
265,14,1,3,2,,,,,,,3,3,3,3
265,15,1,2,2,,,,,,,2,2,2,2
265,16,1,1,2,,,,,,,1,1,1,1
266,1,2,1,2,,,,,,,1,1,1,1
266,2,2,3,2,,,,,,,3,3,3,1
266,3,2,4,2,,,,,,,3,3,3,1
266,4,2,1,2,,,,,,,2,2,2,2
266,5,2,1,2,,,,,,,1,1,1,1
266,7,2,1,2,,,,,,,1,1,2,2
266,8,2,1,2,,,,,,,4,3,4,4
266,9,2,3,2,,,,,,,4,2,2,2
266,10,2,3,2,,,,,,,4,4,4,1
266,11,2,3,2,,,,,,,3,3,3,1
266,12,2,2,2,,,,,,,1,3,4,1
266,13,2,1,2,,,,,,,2,2,5,4
267,1,1,2,2,,,,,,,4,4,4,4
267,2,1,4,2,,,,,,,4,4,4,4
267,3,1,4,2,,,,,,,4,4,4,4
267,4,1,4,2,,,,,,,3,3,3,3
267,5,1,4,2,,,,,,,3,3,3,3
267,6,1,3,2,,,,,,,3,3,3,3
267,7,1,4,2,,,,,,,3,3,3,3
267,8,1,4,2,,,,,,,4,4,4,2
267,9,1,4,2,,,,,,,3,3,4,3
267,10,1,3,2,,,,,,,3,3,3,3
267,11,1,4,2,,,,,,,4,4,4,4
267,12,1,4,2,,,,,,,3,3,3,3
268,1,2,4,2,,,,,,,3,3,3,3
268,2,2,2,2,,,,,,,2,2,2,2
268,3,2,2,2,,,,,,,3,3,3,3
268,4,2,4,2,,,,,,,2,3,4,3
268,5,2,1,2,,,,,,,2,2,2,2
268,6,2,4,2,,,,,,,2,2,3,3
268,7,2,3,2,,,,,,,4,4,3,2
268,8,2,4,2,,,,,,,3,3,2,2
268,9,2,3,2,,,,,,,2,2,3,2
268,10,2,4,2,,,,,,,2,3,4,4
268,11,2,3,2,,,,,,,3,3,3,2
268,12,2,2,2,,,,,,,2,2,2,2
269,2,1,4,2,,,,,,,3,3,3,3
269,3,1,4,1,1,1,,2,1,,3,3,3,3
269,4,1,1,2,,,,,,,4,3,4,3
269,5,1,1,2,,,,,,,4,3,3,3
269,6,1,1,2,,,,,,,2,2,2,2
269,7,1,2,2,,,,,,,3,3,3,3
269,8,1,2,2,,,,,,,3,3,3,3
269,9,1,4,1,1,1,,2,1,,4,4,2,4
269,10,1,3,2,,,,,,,3,3,4,3
269,12,1,2,2,,,,,,,2,2,2,2
269,13,1,3,2,,,,,,,1,1,1,1
269,14,1,2,2,,,,,,,3,3,3,3
270,1,2,4,2,,,,,,,4,4,2,3
270,2,2,1,2,,,,,,,1,1,1,1
270,3,2,2,2,,,,,,,2,3,3,3
270,5,2,2,2,,,,,,,2,2,2,2
270,6,2,1,2,,,,,,,2,2,1,1
270,7,2,2,2,,,,,,,3,3,3,2
270,8,2,4,1,1,3,,2,3,,2,3,3,2
270,9,2,4,2,,,,,,,3,2,3,4
270,10,2,2,2,,,,,,,2,2,2,2
270,11,2,3,2,,,,,,,3,2,3,2
270,12,2,3,2,,,,,,,3,3,3,2
270,13,2,2,2,,,,,,,3,2,2,1
271,1,1,2,2,,,,,,,2,2,2,1
271,2,1,4,2,,,,,,,4,4,4,3
271,3,1,2,2,,,,,,,2,2,2,2
271,5,1,4,2,,,,,,,3,3,2,3
271,6,1,2,2,,,,,,,2,2,3,1
271,7,1,2,2,,,,,,,3,3,3,3
271,8,1,2,2,,,,,,,3,3,3,2
271,9,1,2,2,,,,,,,3,3,2,2
271,10,1,2,2,,,,,,,3,2,3,2
271,11,1,2,2,,,,,,,2,2,3,3
271,12,1,4,2,,,,,,,3,3,3,3
271,13,1,4,2,,,,,,,3,2,3,3
272,1,2,3,2,,,,,,,1,1,2,2
272,2,2,1,2,,,,,,,1,1,4,1
272,3,2,1,2,,,,,,,1,1,1,1
272,4,2,2,2,,,,,,,3,3,3,3
272,5,2,2,2,,,,,,,1,1,1,1
272,6,2,2,2,,,,,,,1,1,4,1
272,7,2,3,2,,,,,,,1,1,1,1
272,8,2,1,2,,,,,,,1,1,1,1
272,9,2,3,2,,,,,,,1,1,3,1
272,10,2,1,2,,,,,,,1,1,1,1
272,11,2,3,2,,,,,,,1,1,1,1
272,12,2,2,2,,,,,,,1,1,4,1
273,1,1,3,2,,,,,,,3,3,3,3
273,2,1,2,2,,,,,,,3,3,3,3
273,3,1,2,2,,,,,,,3,3,3,3
273,4,1,1,2,,,,,,,3,3,3,1
273,5,1,2,2,,,,,,,3,3,3,1
273,6,1,2,2,,,,,,,3,3,3,3
273,7,1,4,2,,,,,,,4,4,3,1
273,8,1,3,2,,,,,,,5,5,3,1
273,9,1,3,2,,,,,,,2,2,2,2
273,10,1,3,2,,,,,,,2,2,5,2
273,11,1,4,2,,,,,,,4,4,4,4
273,12,1,3,2,,,,,,,3,3,3,3
274,1,2,2,2,,,,,,,1,1,1,1
274,2,2,1,2,,,,,,,1,1,3,1
274,3,2,2,2,,,,,,,1,1,4,1
274,4,2,2,2,,,,,,,1,1,1,1
274,5,2,3,2,,,,,,,1,1,4,1
274,6,2,2,2,,,,,,,1,1,2,1
274,7,2,1,2,,,,,,,1,1,1,3
274,8,2,1,2,,,,,,,1,1,3,1
274,9,2,2,2,,,,,,,1,1,2,2
274,10,2,2,2,,,,,,,3,3,3,3
274,11,2,2,2,,,,,,,2,1,2,3
274,12,2,2,2,,,,,,,1,1,3,2
275,1,1,2,2,,,,,,,2,2,3,1
275,2,1,1,2,,,,,,,2,2,2,2
275,3,1,2,2,,,,,,,1,1,3,1
275,4,1,2,2,,,,,,,3,2,2,2
275,5,1,4,2,,,,,,,4,4,4,4
275,6,1,3,2,,,,,,,1,1,1,1
275,7,1,1,2,,,,,,,2,2,1,1
275,8,1,4,2,,,,,,,3,2,2,2
275,9,1,2,2,,,,,,,3,2,1,1
275,10,1,5,2,,,,,,,2,1,3,1
275,11,1,4,2,,,,,,,2,2,4,4
275,12,1,2,2,,,,,,,2,2,2,2
276,1,2,3,2,,,,,,,2,3,3,3
276,2,2,3,2,,,,,,,1,1,2,1
276,3,2,3,2,,,,,,,3,3,3,3
276,4,2,1,2,,,,,,,2,2,2,2
276,5,2,1,2,,,,,,,2,1,1,1
276,6,2,4,2,,,,,,,3,3,4,3
276,7,2,4,2,,,,,,,3,2,3,3
276,8,2,2,2,,,,,,,3,3,3,2
276,9,2,2,2,,,,,,,2,2,2,1
276,10,2,4,2,,,,,,,3,3,3,3
276,11,2,4,2,,,,,,,4,4,4,3
276,12,2,1,2,,,,,,,2,2,2,2
277,1,1,2,2,,,,,,,3,3,3,3
277,2,1,2,2,,,,,,,3,3,3,3
277,3,1,2,2,,,,,,,4,5,5,1
277,4,1,3,2,,,,,,,3,3,3,3
277,5,1,2,2,,,,,,,3,3,3,3
277,6,1,1,2,,,,,,,2,2,1,1
277,7,1,3,2,,,,,,,2,2,2,2
277,8,1,3,2,,,,,,,3,3,3,3
277,9,1,4,2,,,,,,,3,3,3,1
277,10,1,2,2,,,,,,,4,4,4,4
277,11,1,2,2,,,,,,,3,3,3,3
277,12,1,1,2,,,,,,,3,3,3,3
278,1,1,2,2,,,,,,,3,3,3,3
278,2,1,2,2,,,,,,,3,3,3,3
278,3,1,2,2,,,,,,,2,2,2,2
