"vague","grappe","menage","poids","poids_nonlisse"
2,314,11,353.458333423364,364.809086008146
2,322,7,285.093815944397,181.076768819231
2,322,3,285.093815944397,181.076768819231
1,313,13,1088.49016505151,1764.64492492173
1,337,8,453.145573616399,300.655742091124
1,339,13,1495.60570747086,3307.2754050452
2,310,8,280.699268939422,289.713479812884
1,311,12,448.156016928663,376.534421348967
1,335,3,499.0535357272,342.275860957518
1,319,10,585.064050014253,603.852452069009
2,340,3,451.480420193318,465.978996296628
2,338,8,331.920662008454,342.579766508114
2,318,8,414.290207801872,341.053884050832
2,318,1,414.290207801872,341.053884050832
1,337,9,453.145573616399,300.655742091124
1,309,7,527.833726549541,544.784267729146
1,307,4,434.310896867038,448.258101018277
1,311,14,684.56962357517,878.580316480922
2,340,12,451.480420193318,465.978996296628
2,308,2,291.735226583714,205.382625776953
2,322,12,285.093815944397,181.076768819231
1,313,11,502.646262712998,376.299142239202
1,317,2,471.712594044284,315.966852069493
1,307,9,434.310896867038,448.258101018277
2,340,11,451.480420193318,465.978996296628
1,311,10,448.156016928663,376.534421348967
2,312,11,306.384237587304,221.785976227269
2,342,4,433.387207625512,296.26908298687
1,317,4,471.712594044284,315.966852069493
2,314,6,353.458333423364,364.809086008146
2,336,7,128.240182133681,121.955417965859
2,340,1,451.480420193318,465.978996296628
1,339,2,464.714474474931,319.307068704153
1,321,8,509.352545673005,525.709593103086
1,341,5,446.900946572114,308.78365827451
1,309,6,527.833726549541,544.784267729146
1,317,12,471.712594044284,315.966852069493
1,317,7,471.712594044284,315.966852069493
2,308,8,291.735226583714,205.382625776953
1,337,10,453.145573616399,300.655742091124
2,320,8,427.293969111533,441.015835780737
1,339,7,464.714474474931,319.307068704153
2,314,4,353.458333423364,364.809086008146
1,317,8,471.712594044284,315.966852069493
2,340,7,451.480420193318,465.978996296628
1,307,8,434.310896867038,448.258101018277
2,320,12,427.293969111533,441.015835780737
1,321,4,509.352545673005,525.709593103086
1,307,10,434.310896867038,448.258101018277
1,335,10,499.0535357272,342.275860957518
2,314,10,353.458333423364,364.809086008146
1,341,3,446.900946572114,308.78365827451
1,309,9,527.833726549541,544.784267729146
1,321,6,509.352545673005,525.709593103086
1,321,5,509.352545673005,525.709593103086
1,321,9,509.352545673005,525.709593103086
1,311,2,448.156016928663,376.534421348967
1,321,7,509.352545673005,525.709593103086
2,336,14,164.727496543751,201.226439643668
2,336,13,164.727496543751,201.226439643668
1,317,3,471.712594044284,315.966852069493
1,335,12,499.0535357272,342.275860957518
1,319,2,585.064050014253,603.852452069009
2,322,8,285.093815944397,181.076768819231
1,311,8,448.156016928663,376.534421348967
2,322,1,285.093815944397,181.076768819231
2,314,1,353.458333423364,364.809086008146
2,340,8,451.480420193318,465.978996296628
2,338,4,331.920662008454,342.579766508114
1,307,5,434.310896867038,448.258101018277
1,341,1,1427.489947969,3150.48833949645
1,339,10,464.714474474931,319.307068704153
2,322,4,285.093815944397,181.076768819231
2,336,2,128.240182133681,121.955417965859
2,336,9,128.240182133681,121.955417965859
2,312,10,306.384237587304,221.785976227269
1,319,7,585.064050014253,603.852452069009
1,313,8,502.646262712998,376.299142239202
2,338,2,331.920662008454,342.579766508114
1,319,3,585.064050014253,603.852452069009
1,321,10,509.352545673005,525.709593103086
2,320,10,427.293969111533,441.015835780737
1,317,6,1570.0317313854,3500.28526902516
2,340,4,451.480420193318,465.978996296628
1,311,9,448.156016928663,376.534421348967
2,320,4,427.293969111533,441.015835780737
1,311,15,684.56962357517,878.580316480922
1,319,5,585.064050014253,603.852452069009
2,320,5,427.293969111533,441.015835780737
2,308,9,291.735226583714,205.382625776953
1,319,11,585.064050014253,603.852452069009
2,322,13,1014.22556682968,2291.69200967995
1,307,1,434.310896867038,448.258101018277
1,341,9,446.900946572114,308.78365827451
2,344,1,103.05135437987,75.8825600268819
1,343,10,139.139483677115,193.502755212998
1,370,5,99.8124397330032,67.7927622563075
1,374,6,110.464747435117,85.1547747110379
1,343,11,83.3084881449379,69.368912246169
2,375,7,136.348015667571,85.2980611321459
2,356,13,234.708832546981,389.844694886481
2,356,1,106.822912409525,80.7535439407711
1,374,10,110.464747435117,85.1547747110379
1,368,9,124.603302542833,102.939453913279
1,353,7,102.767883426676,69.9611552550776
2,344,9,103.05135437987,75.8825600268819
1,357,10,152.983514438417,157.916131506385
2,373,7,372.043947151019,835.687172174836
1,353,12,102.767883426676,69.9611552550776
1,357,3,152.983514438417,157.916131506385
1,357,1,152.983514438417,157.916131506385
1,366,2,112.53959682826,116.168188694352
1,343,3,83.3084881449379,69.368912246169
2,365,11,88.0046235534468,63.9855595635418
1,368,1,124.603302542833,102.939453913279
1,372,14,182.75260878358,255.373682239726
1,353,10,102.767883426676,69.9611552550776
2,354,6,76.5703491879796,67.4641701055758
2,354,11,76.5703491879796,67.4641701055758
2,367,4,491.212029361532,1097.78938316163
1,357,6,152.983514438417,157.916131506385
1,374,4,110.464747435117,85.1547747110379
1,343,13,139.139483677115,193.502755212998
1,355,3,112.803923090105,76.9591835706866
2,352,7,132.424779621393,136.694525486366
2,356,11,234.708832546981,389.844694886481
1,345,5,121.53052444188,78.5475081519766
1,368,7,124.603302542833,102.939453913279
1,368,4,124.603302542833,102.939453913279
2,344,3,235.181464063806,395.221666806677
2,354,13,108.286826297284,134.928340211152
2,356,9,106.822912409525,80.7535439407711
2,356,12,106.822912409525,80.7535439407711
2,371,9,110.036764684834,75.8670685377624
2,352,4,132.424779621393,136.694525486366
2,371,4,110.036764684834,75.8670685377624
2,365,3,88.0046235534468,63.9855595635418
2,344,7,103.05135437987,75.8825600268819
2,369,3,101.586894833562,104.862340904842
2,352,3,132.424779621393,136.694525486366
1,357,5,152.983514438417,157.916131506385
1,368,14,195.346480349027,253.007814437456
1,355,6,112.803923090105,76.9591835706866
2,365,9,88.0046235534468,63.9855595635418
2,344,8,103.05135437987,75.8825600268819
2,354,9,76.5703491879796,67.4641701055758
2,375,2,136.348015667571,85.2980611321459
1,366,5,112.53959682826,116.168188694352
1,372,5,108.086116052823,89.328242758752
2,375,12,494.043488363613,1119.8809961543
1,353,5,334.914361782213,743.035717881514
2,375,5,136.348015667571,85.2980611321459
1,353,11,102.767883426676,69.9611552550776
1,357,12,152.983514438417,157.916131506385
2,371,3,110.036764684834,75.8670685377624
1,374,7,110.464747435117,85.1547747110379
1,355,7,112.803923090105,76.9591835706866
1,355,2,112.803923090105,76.9591835706866
2,367,9,146.077054292952,97.0834148374228
1,357,8,152.983514438417,157.916131506385
2,373,9,108.008339045877,70.4319681094322
2,354,12,76.5703491879796,67.4641701055758
1,353,2,102.767883426676,69.9611552550776
1,372,12,108.086116052823,89.328242758752
2,352,6,132.424779621393,136.694525486366
1,370,13,326.276992267961,724.414088110257
1,343,1,83.3084881449379,69.368912246169
1,355,5,112.803923090105,76.9591835706866
2,367,6,146.077054292952,97.0834148374228
1,374,9,110.464747435117,85.1547747110379
2,369,2,101.586894833562,104.862340904842
2,365,6,88.0046235534468,63.9855595635418
1,366,9,112.53959682826,116.168188694352
2,375,6,136.348015667571,85.2980611321459
1,345,3,121.53052444188,78.5475081519766
1,366,4,112.53959682826,116.168188694352
2,371,8,110.036764684834,75.8670685377624
1,372,15,182.75260878358,255.373682239726
1,368,6,195.346480349027,253.007814437456
1,374,1,110.464747435117,85.1547747110379
2,371,6,110.036764684834,75.8670685377624
2,371,7,110.036764684834,75.8670685377624
1,345,2,121.53052444188,78.5475081519766
1,370,1,99.8124397330032,67.7927622563075
1,355,11,112.803923090105,76.9591835706866
2,367,11,146.077054292952,97.0834148374228
2,369,7,101.586894833562,104.862340904842
1,353,1,102.767883426676,69.9611552550776
2,369,1,101.586894833562,104.862340904842
1,353,4,102.767883426676,69.9611552550776
2,373,4,108.008339045877,70.4319681094322
2,365,1,88.0046235534468,63.9855595635418
1,345,11,121.53052444188,78.5475081519766
2,356,4,106.822912409525,80.7535439407711
1,372,4,108.086116052823,89.328242758752
2,375,8,136.348015667571,85.2980611321459
1,370,4,99.8124397330032,67.7927622563075
2,354,15,108.286826297284,134.928340211152
1,357,7,152.983514438417,157.916131506385
1,366,3,112.53959682826,116.168188694352
1,370,7,99.8124397330032,67.7927622563075
2,344,6,235.181464063806,395.221666806677
2,354,10,76.5703491879796,67.4641701055758
1,345,8,121.53052444188,78.5475081519766
2,344,12,103.05135437987,75.8825600268819
1,355,1,112.803923090105,76.9591835706866
2,354,8,76.5703491879796,67.4641701055758
2,375,9,136.348015667571,85.2980611321459
1,372,9,108.086116052823,89.328242758752
1,355,9,112.803923090105,76.9591835706866
2,371,1,110.036764684834,75.8670685377624
1,353,8,102.767883426676,69.9611552550776
2,344,10,103.05135437987,75.8825600268819
1,357,9,152.983514438417,157.916131506385
2,344,4,103.05135437987,75.8825600268819
2,373,12,108.008339045877,70.4319681094322
1,357,11,152.983514438417,157.916131506385
2,369,10,101.586894833562,104.862340904842
2,352,9,132.424779621393,136.694525486366
2,375,10,136.348015667571,85.2980611321459
2,373,10,108.008339045877,70.4319681094322
2,369,9,101.586894833562,104.862340904842
1,366,11,112.53959682826,116.168188694352
1,343,12,83.3084881449379,69.368912246169
1,345,7,121.53052444188,78.5475081519766
1,370,9,99.8124397330032,67.7927622563075
1,343,4,139.139483677115,193.502755212998
2,369,12,101.586894833562,104.862340904842
2,373,8,108.008339045877,70.4319681094322
1,357,4,152.983514438417,157.916131506385
2,373,5,108.008339045877,70.4319681094322
1,345,4,121.53052444188,78.5475081519766
1,370,12,99.8124397330032,67.7927622563075
1,372,8,108.086116052823,89.328242758752
1,343,9,83.3084881449379,69.368912246169
1,372,7,108.086116052823,89.328242758752
1,357,2,152.983514438417,157.916131506385
1,368,10,124.603302542833,102.939453913279
1,355,12,112.803923090105,76.9591835706866
2,367,5,146.077054292952,97.0834148374228
2,373,11,108.008339045877,70.4319681094322
2,356,3,106.822912409525,80.7535439407711
2,352,2,132.424779621393,136.694525486366
1,374,14,235.687322270664,387.644869953232
2,373,1,108.008339045877,70.4319681094322
1,370,11,99.8124397330032,67.7927622563075
2,369,5,101.586894833562,104.862340904842
2,365,10,204.44414305688,345.318892882606
2,356,10,106.822912409525,80.7535439407711
1,370,3,99.8124397330032,67.7927622563075
2,365,5,88.0046235534468,63.9855595635418
2,367,1,146.077054292952,97.0834148374228
2,373,3,108.008339045877,70.4319681094322
2,371,12,110.036764684834,75.8670685377624
1,345,1,423.283002761994,952.847341880988
2,344,11,103.05135437987,75.8825600268819
1,345,9,121.53052444188,78.5475081519766
2,369,8,101.586894833562,104.862340904842
1,353,6,102.767883426676,69.9611552550776
2,356,7,106.822912409525,80.7535439407711
1,343,7,83.3084881449379,69.368912246169
2,367,10,146.077054292952,97.0834148374228
2,367,3,146.077054292952,97.0834148374228
2,371,2,110.036764684834,75.8670685377624
1,343,2,83.3084881449379,69.368912246169
1,355,8,112.803923090105,76.9591835706866
2,371,14,274.420135589169,471.856157978766
1,370,2,99.8124397330032,67.7927622563075
1,366,8,112.53959682826,116.168188694352
2,352,1,132.424779621393,136.694525486366
2,352,5,132.424779621393,136.694525486366
2,373,2,108.008339045877,70.4319681094322
2,367,8,146.077054292952,97.0834148374228
1,370,10,99.8124397330032,67.7927622563075
1,374,12,110.464747435117,85.1547747110379
2,371,5,110.036764684834,75.8670685377624
1,345,10,121.53052444188,78.5475081519766
1,366,7,112.53959682826,116.168188694352
1,368,5,124.603302542833,102.939453913279
1,368,11,124.603302542833,102.939453913279
1,355,4,112.803923090105,76.9591835706866
1,353,9,102.767883426676,69.9611552550776
1,368,3,195.346480349027,253.007814437456
1,345,6,121.53052444188,78.5475081519766
2,352,8,132.424779621393,136.694525486366
1,374,11,110.464747435117,85.1547747110379
1,366,1,112.53959682826,116.168188694352
1,368,13,195.346480349027,253.007814437456
2,356,8,106.822912409525,80.7535439407711
2,369,11,101.586894833562,104.862340904842
2,365,4,88.0046235534468,63.9855595635418
2,367,12,146.077054292952,97.0834148374228
2,356,6,106.822912409525,80.7535439407711
2,367,7,146.077054292952,97.0834148374228
2,375,4,136.348015667571,85.2980611321459
2,375,11,136.348015667571,85.2980611321459
2,352,11,132.424779621393,136.694525486366
2,352,10,132.424779621393,136.694525486366
1,355,13,366.569361351045,812.68897850645
2,375,3,136.348015667571,85.2980611321459
2,365,8,88.0046235534468,63.9855595635418
2,354,2,108.286826297284,134.928340211152
1,368,8,124.603302542833,102.939453913279
2,367,2,146.077054292952,97.0834148374228
2,369,6,101.586894833562,104.862340904842
1,374,2,110.464747435117,85.1547747110379
2,354,7,76.5703491879796,67.4641701055758
2,356,5,106.822912409525,80.7535439407711
1,370,8,99.8124397330032,67.7927622563075
2,354,14,108.286826297284,134.928340211152
2,354,3,76.5703491879796,67.4641701055758
2,365,12,88.0046235534468,63.9855595635418
2,375,1,136.348015667571,85.2980611321459
1,353,3,102.767883426676,69.9611552550776
1,366,10,112.53959682826,116.168188694352
2,365,2,88.0046235534468,63.9855595635418
1,372,1,108.086116052823,89.328242758752
1,343,8,83.3084881449379,69.368912246169
1,374,13,235.687322270664,387.644869953232
1,372,6,108.086116052823,89.328242758752
1,374,8,110.464747435117,85.1547747110379
1,345,12,121.53052444188,78.5475081519766
2,352,12,132.424779621393,136.694525486366
2,371,13,274.420135589169,471.856157978766
2,344,2,103.05135437987,75.8825600268819
2,365,7,204.44414305688,345.318892882606
1,343,6,83.3084881449379,69.368912246169
2,344,5,103.05135437987,75.8825600268819
2,369,4,101.586894833562,104.862340904842
1,366,12,112.53959682826,116.168188694352
1,366,6,112.53959682826,116.168188694352
1,372,13,182.75260878358,255.373682239726
2,373,6,108.008339045877,70.4319681094322
1,372,2,108.086116052823,89.328242758752
1,348,8,274.869691590636,200.53408649732
2,363,1,297.335019658221,310.719551213408
1,360,11,358.865135621092,257.836426927865
1,379,3,358.559180772246,241.334946769029
2,349,9,231.19957798889,191.532012274971
1,381,12,348.281311840587,363.959189992211
2,363,7,297.335019658221,310.719551213408
2,363,11,297.335019658221,310.719551213408
1,379,4,358.559180772246,241.334946769029
1,346,9,391.816475820661,409.454088741238
1,362,9,670.900782390681,465.766852084301
2,380,5,426.61767407075,445.821862420862
1,358,11,411.050103665995,429.553518062337
1,377,10,290.891314081459,219.966178509341
2,351,5,257.761185192489,183.351363479711
2,378,3,303.341787732124,316.996713864184
1,346,8,391.816475820661,409.454088741238
2,351,10,257.761185192489,183.351363479711
2,380,11,426.61767407075,445.821862420862
1,346,6,391.816475820661,409.454088741238
1,350,2,291.831356113425,252.131670594386
1,358,10,411.050103665995,429.553518062337
2,380,8,426.61767407075,445.821862420862
1,377,7,290.891314081459,219.966178509341
2,380,1,426.61767407075,445.821862420862
2,349,8,231.19957798889,191.532012274971
2,380,12,426.61767407075,445.821862420862
1,364,3,357.422370345779,241.237214507814
2,378,7,303.341787732124,316.996713864184
2,349,13,447.716057600578,718.245046031142
2,351,1,257.761185192489,183.351363479711
1,381,6,348.281311840587,363.959189992211
1,350,5,435.036500157045,560.292601320857
2,349,11,231.19957798889,191.532012274971
2,376,1,185.369152856102,117.787499057619
1,379,6,1205.16948226666,2726.43264187714
2,359,11,219.647309945831,171.427974867294
1,364,2,1197.07711507476,2705.98322852516
2,359,6,219.647309945831,171.427974867294
