"grappe","menage","vague","s14aq00","s14aq01","s14aq02","s14aq02a","s14aq02b","s14aq03","s14aq04","s14aq05","s14aq06","s14aq07","s14aq08","s14aq09"
325,12,1,1,2,1,3,3,1,10,,,,1,3
325,12,1,1,4,2,,,,,,,,,
325,12,1,1,5,2,,,,,,,,,
325,12,1,1,1,2,,,,,,,,,
325,12,1,1,3,2,,,,,,,,,
325,12,1,1,7,2,,,,,,,,,
325,12,1,1,2,1,3,1,1,4,,,,1,3
325,12,1,1,6,1,1,1,1,2,,,,1,2
325,12,1,1,9,2,,,,,,,,,
325,13,1,1,5,2,,,,,,,,,
325,13,1,1,4,2,,,,,,,,,
325,13,1,1,6,1,2,1,1,7,,,,1,2
325,13,1,1,8,2,,,,,,,,,
325,13,1,1,1,2,,,,,,,,,
325,13,1,1,3,1,1,1,1,1,,,,1,1
325,13,1,1,6,1,2,2,1,11,,,,1,2
325,13,1,1,7,2,,,,,,,,,
325,13,1,1,2,1,1,1,1,1,,,,1,2
325,13,1,1,9,2,,,,,,,,,
325,14,1,3,6,1,3,3,1,1,,,,1,6
325,14,1,3,4,2,,,,,,,,,
325,14,1,3,1,2,,,,,,,,,
325,14,1,3,2,1,2,1,1,2,,,,1,6
325,14,1,3,6,1,3,2,1,3,,,,1,6
325,14,1,3,8,2,,,,,,,,,
325,14,1,3,9,2,,,,,,,,,
325,14,1,3,6,1,3,1,1,2,,,,1,6
325,14,1,3,3,2,,,,,,,,,
325,14,1,3,2,1,2,2,1,3,,,,1,6
325,14,1,3,5,2,,,,,,,,,
325,14,1,3,7,2,,,,,,,,,
326,1,2,1,4,2,,,,,,,,,
326,1,2,1,9,2,,,,,,,,,
326,1,2,1,3,2,,,,,,,,,
326,1,2,1,5,2,,,,,,,,,
326,1,2,1,6,1,2,1,1,1,,,,1,3
326,1,2,1,1,2,,,,,,,,,
326,1,2,1,8,2,,,,,,,,,
326,1,2,1,7,2,,,,,,,,,
326,1,2,1,2,2,,,,,,,,,
326,1,2,1,6,1,2,2,1,2,,,,1,3
326,2,2,1,7,2,,,,,,,,,
326,2,2,1,4,1,1,1,1,1,,,,1,24
326,2,2,1,1,2,,,,,,,,,
326,2,2,1,3,2,,,,,,,,,
326,2,2,1,9,2,,,,,,,,,
326,2,2,1,8,2,,,,,,,,,
326,2,2,1,5,2,,,,,,,,,
326,2,2,1,6,2,,,,,,,,,
326,2,2,1,2,2,,,,,,,,,
326,3,2,1,8,2,,,,,,,,,
326,3,2,1,2,1,1,1,1,1,,,,1,6
326,3,2,1,7,2,,,,,,,,,
326,3,2,1,1,2,,,,,,,,,
326,3,2,1,4,2,,,,,,,,,
326,3,2,1,3,2,,,,,,,,,
326,3,2,1,6,2,,,,,,,,,
326,3,2,1,5,2,,,,,,,,,
326,3,2,1,9,2,,,,,,,,,
326,4,2,2,4,2,,,,,,,,,
326,4,2,2,9,2,,,,,,,,,
326,4,2,2,1,2,,,,,,,,,
326,4,2,2,5,2,,,,,,,,,
326,4,2,2,8,2,,,,,,,,,
326,4,2,2,3,2,,,,,,,,,
326,4,2,2,6,1,1,1,1,2,,,,1,3
326,4,2,2,7,2,,,,,,,,,
326,4,2,2,2,1,1,1,1,2,,,,2,
326,5,2,1,8,2,,,,,,,,,
326,5,2,1,2,2,,,,,,,,,
326,5,2,1,7,2,,,,,,,,,
326,5,2,1,3,2,,,,,,,,,
326,5,2,1,1,2,,,,,,,,,
326,5,2,1,5,2,,,,,,,,,
326,5,2,1,9,2,,,,,,,,,
326,5,2,1,6,1,1,1,1,4,,,,1,12
326,5,2,1,4,2,,,,,,,,,
326,6,2,1,5,2,,,,,,,,,
326,6,2,1,6,1,1,1,1,1,,,,1,24
326,6,2,1,3,2,,,,,,,,,
326,6,2,1,2,2,,,,,,,,,
326,6,2,1,7,2,,,,,,,,,
326,6,2,1,4,2,,,,,,,,,
326,6,2,1,8,2,,,,,,,,,
326,6,2,1,9,2,,,,,,,,,
326,6,2,1,1,2,,,,,,,,,
326,10,2,8,2,1,1,1,1,8,,,,1,3
326,10,2,8,3,2,,,,,,,,,
326,10,2,8,4,2,,,,,,,,,
326,10,2,8,1,2,,,,,,,,,
326,10,2,8,9,2,,,,,,,,,
326,10,2,8,6,2,,,,,,,,,
326,10,2,8,7,2,,,,,,,,,
326,10,2,8,8,2,,,,,,,,,
326,10,2,8,5,2,,,,,,,,,
326,12,2,1,8,2,,,,,,,,,
326,12,2,1,9,2,,,,,,,,,
326,12,2,1,5,2,,,,,,,,,
326,12,2,1,2,2,,,,,,,,,
326,12,2,1,6,1,1,1,1,1,,,,1,12
326,12,2,1,3,2,,,,,,,,,
326,12,2,1,1,2,,,,,,,,,
326,12,2,1,4,2,,,,,,,,,
326,12,2,1,7,2,,,,,,,,,
326,13,2,5,2,1,2,1,1,5,,,,1,6
326,13,2,5,1,2,,,,,,,,,
326,13,2,5,8,2,,,,,,,,,
326,13,2,5,4,2,,,,,,,,,
326,13,2,5,6,2,,,,,,,,,
326,13,2,5,3,2,,,,,,,,,
326,13,2,5,5,2,,,,,,,,,
326,13,2,5,2,1,2,2,1,27,,,,1,6
326,13,2,5,9,2,,,,,,,,,
326,13,2,5,7,2,,,,,,,,,
326,14,2,2,3,2,,,,,,,,,
326,14,2,2,5,2,,,,,,,,,
326,14,2,2,9,2,,,,,,,,,
326,14,2,2,7,2,,,,,,,,,
326,14,2,2,2,2,,,,,,,,,
326,14,2,2,6,2,,,,,,,,,
326,14,2,2,1,2,,,,,,,,,
326,14,2,2,8,2,,,,,,,,,
326,14,2,2,4,2,,,,,,,,,
326,15,2,2,3,2,,,,,,,,,
326,15,2,2,6,1,1,1,1,2,,,,1,4
326,15,2,2,5,2,,,,,,,,,
326,15,2,2,2,2,,,,,,,,,
326,15,2,2,4,2,,,,,,,,,
326,15,2,2,7,2,,,,,,,,,
326,15,2,2,1,2,,,,,,,,,
326,15,2,2,8,2,,,,,,,,,
326,15,2,2,9,2,,,,,,,,,
326,16,2,5,4,2,,,,,,,,,
326,16,2,5,1,2,,,,,,,,,
326,16,2,5,8,2,,,,,,,,,
326,16,2,5,2,1,1,1,1,5,,,,1,2
326,16,2,5,3,2,,,,,,,,,
326,16,2,5,6,2,,,,,,,,,
326,16,2,5,9,2,,,,,,,,,
326,16,2,5,5,2,,,,,,,,,
326,16,2,5,7,2,,,,,,,,,
327,1,1,1,3,2,,,,,,,,,
327,1,1,1,2,1,1,1,1,1,,,,2,
327,1,1,1,4,2,,,,,,,,,
327,1,1,1,1,2,,,,,,,,,
327,1,1,1,8,2,,,,,,,,,
327,1,1,1,7,2,,,,,,,,,
327,1,1,1,6,2,,,,,,,,,
327,1,1,1,9,2,,,,,,,,,
327,1,1,1,5,2,,,,,,,,,
327,2,1,1,1,2,,,,,,,,,
327,2,1,1,2,1,1,1,1,1,,,,1,2
327,2,1,1,9,2,,,,,,,,,
327,2,1,1,8,1,1,1,1,1,,,,1,3
327,2,1,1,5,2,,,,,,,,,
327,2,1,1,6,2,,,,,,,,,
327,2,1,1,3,2,,,,,,,,,
327,2,1,1,7,2,,,,,,,,,
327,2,1,1,4,2,,,,,,,,,
327,6,1,1,4,1,2,2,1,5,,,,2,
327,6,1,1,6,2,,,,,,,,,
327,6,1,1,8,2,,,,,,,,,
327,6,1,1,1,2,,,,,,,,,
327,6,1,1,3,2,,,,,,,,,
327,6,1,1,7,2,,,,,,,,,
327,6,1,1,2,2,,,,,,,,,
327,6,1,1,9,2,,,,,,,,,
327,6,1,1,5,2,,,,,,,,,
327,6,1,1,4,1,2,1,1,1,,,,2,
327,7,1,2,2,1,2,1,1,1,,,,1,2
327,7,1,2,1,2,,,,,,,,,
327,7,1,2,5,2,,,,,,,,,
327,7,1,2,4,2,,,,,,,,,
327,7,1,2,8,2,,,,,,,,,
327,7,1,2,2,1,2,2,1,3,,,,1,2
327,7,1,2,7,2,,,,,,,,,
327,7,1,2,6,2,,,,,,,,,
327,7,1,2,9,2,,,,,,,,,
327,7,1,2,3,2,,,,,,,,,
327,8,1,1,9,2,,,,,,,,,
327,8,1,1,4,2,,,,,,,,,
327,8,1,1,2,1,3,3,1,1,,,,1,6
327,8,1,1,6,1,1,1,1,1,,,,1,6
327,8,1,1,5,2,,,,,,,,,
327,8,1,1,2,1,3,1,1,1,,,,1,6
327,8,1,1,2,1,3,2,1,1,,,,1,6
327,8,1,1,8,2,,,,,,,,,
327,8,1,1,3,2,,,,,,,,,
327,8,1,1,7,1,1,1,1,1,,,,1,6
327,8,1,1,1,2,,,,,,,,,
327,9,1,3,3,1,3,1,1,1,,,,2,
327,9,1,3,1,2,,,,,,,,,
327,9,1,3,4,2,,,,,,,,,
327,9,1,3,2,1,2,1,1,1,,,,2,
327,9,1,3,5,2,,,,,,,,,
327,9,1,3,6,1,1,1,1,3,,,,2,
327,9,1,3,8,2,,,,,,,,,
327,9,1,3,3,1,3,3,2,,2,58,1,2,
327,9,1,3,9,2,,,,,,,,,
327,9,1,3,2,1,2,2,1,20,,,,2,
327,9,1,3,7,2,,,,,,,,,
327,9,1,3,3,1,3,2,1,3,,,,2,
327,10,1,3,1,2,,,,,,,,,
327,10,1,3,4,2,,,,,,,,,
327,10,1,3,9,2,,,,,,,,,
327,10,1,3,3,2,,,,,,,,,
327,10,1,3,2,2,,,,,,,,,
327,10,1,3,5,2,,,,,,,,,
327,10,1,3,8,2,,,,,,,,,
327,10,1,3,7,2,,,,,,,,,
327,10,1,3,6,2,,,,,,,,,
327,13,1,1,8,2,,,,,,,,,
327,13,1,1,1,2,,,,,,,,,
327,13,1,1,7,2,,,,,,,,,
327,13,1,1,4,2,,,,,,,,,
327,13,1,1,5,2,,,,,,,,,
327,13,1,1,2,2,,,,,,,,,
327,13,1,1,6,1,2,2,1,2,,,,2,
327,13,1,1,3,2,,,,,,,,,
327,13,1,1,9,2,,,,,,,,,
327,13,1,1,6,1,2,1,1,1,,,,2,
327,15,1,1,7,2,,,,,,,,,
327,15,1,1,3,2,,,,,,,,,
327,15,1,1,4,2,,,,,,,,,
327,15,1,1,9,2,,,,,,,,,
327,15,1,1,5,2,,,,,,,,,
327,15,1,1,6,2,,,,,,,,,
327,15,1,1,8,2,,,,,,,,,
327,15,1,1,1,2,,,,,,,,,
327,15,1,1,2,1,1,1,1,1,,,,1,2
327,16,1,2,9,2,,,,,,,,,
327,16,1,2,6,2,,,,,,,,,
327,16,1,2,5,2,,,,,,,,,
327,16,1,2,2,1,1,1,1,1,,,,1,4
327,16,1,2,4,2,,,,,,,,,
327,16,1,2,3,2,,,,,,,,,
327,16,1,2,1,2,,,,,,,,,
327,16,1,2,7,2,,,,,,,,,
327,16,1,2,8,2,,,,,,,,,
328,3,2,1,6,2,,,,,,,,,
328,3,2,1,3,2,,,,,,,,,
328,3,2,1,1,2,,,,,,,,,
328,3,2,1,2,2,,,,,,,,,
328,3,2,1,5,2,,,,,,,,,
328,3,2,1,9,2,,,,,,,,,
328,3,2,1,4,2,,,,,,,,,
328,3,2,1,8,2,,,,,,,,,
328,3,2,1,7,2,,,,,,,,,
328,4,2,1,7,2,,,,,,,,,
328,4,2,1,5,2,,,,,,,,,
328,4,2,1,1,2,,,,,,,,,
328,4,2,1,4,2,,,,,,,,,
328,4,2,1,3,2,,,,,,,,,
328,4,2,1,8,2,,,,,,,,,
328,4,2,1,2,2,,,,,,,,,
328,4,2,1,6,1,1,1,1,1,,,,1,24
328,4,2,1,9,2,,,,,,,,,
328,5,2,1,4,2,,,,,,,,,
328,5,2,1,9,2,,,,,,,,,
328,5,2,1,1,2,,,,,,,,,
328,5,2,1,2,2,,,,,,,,,
328,5,2,1,6,2,,,,,,,,,
328,5,2,1,5,2,,,,,,,,,
328,5,2,1,8,2,,,,,,,,,
328,5,2,1,7,2,,,,,,,,,
328,5,2,1,3,2,,,,,,,,,
328,6,2,1,4,2,,,,,,,,,
328,6,2,1,2,1,2,2,1,3,,,,1,3
328,6,2,1,6,2,,,,,,,,,
328,6,2,1,7,2,,,,,,,,,
328,6,2,1,9,2,,,,,,,,,
328,6,2,1,8,2,,,,,,,,,
328,6,2,1,2,1,2,1,1,2,,,,1,3
328,6,2,1,3,2,,,,,,,,,
328,6,2,1,1,2,,,,,,,,,
328,6,2,1,5,2,,,,,,,,,
328,7,2,2,7,2,,,,,,,,,
328,7,2,2,8,2,,,,,,,,,
328,7,2,2,3,2,,,,,,,,,
328,7,2,2,9,2,,,,,,,,,
328,7,2,2,6,2,,,,,,,,,
328,7,2,2,2,1,1,1,1,1,,,,1,5
328,7,2,2,5,2,,,,,,,,,
328,7,2,2,1,2,,,,,,,,,
328,7,2,2,4,2,,,,,,,,,
328,8,2,1,6,2,,,,,,,,,
328,8,2,1,8,2,,,,,,,,,
328,8,2,1,4,2,,,,,,,,,
328,8,2,1,1,2,,,,,,,,,
328,8,2,1,7,2,,,,,,,,,
328,8,2,1,2,2,,,,,,,,,
328,8,2,1,5,2,,,,,,,,,
328,8,2,1,3,2,,,,,,,,,
328,8,2,1,9,2,,,,,,,,,
328,9,2,2,3,2,,,,,,,,,
328,9,2,2,6,2,,,,,,,,,
328,9,2,2,5,2,,,,,,,,,
328,9,2,2,7,2,,,,,,,,,
328,9,2,2,4,2,,,,,,,,,
328,9,2,2,8,2,,,,,,,,,
328,9,2,2,2,2,,,,,,,,,
328,9,2,2,1,2,,,,,,,,,
328,9,2,2,9,2,,,,,,,,,
328,10,2,1,6,2,,,,,,,,,
328,10,2,1,2,2,,,,,,,,,
328,10,2,1,5,2,,,,,,,,,
328,10,2,1,9,2,,,,,,,,,
328,10,2,1,7,2,,,,,,,,,
328,10,2,1,1,2,,,,,,,,,
328,10,2,1,3,2,,,,,,,,,
328,10,2,1,8,2,,,,,,,,,
328,10,2,1,4,2,,,,,,,,,
328,11,2,2,6,2,,,,,,,,,
328,11,2,2,2,1,1,1,1,2,,,,2,
328,11,2,2,1,2,,,,,,,,,
328,11,2,2,9,2,,,,,,,,,
328,11,2,2,5,2,,,,,,,,,
328,11,2,2,8,2,,,,,,,,,
328,11,2,2,7,2,,,,,,,,,
328,11,2,2,4,2,,,,,,,,,
328,11,2,2,3,2,,,,,,,,,
328,12,2,15,7,2,,,,,,,,,
328,12,2,15,4,2,,,,,,,,,
328,12,2,15,9,2,,,,,,,,,
328,12,2,15,5,2,,,,,,,,,
328,12,2,15,6,1,1,1,1,15,,,,1,3
328,12,2,15,3,2,,,,,,,,,
328,12,2,15,8,2,,,,,,,,,
328,12,2,15,1,2,,,,,,,,,
328,12,2,15,2,1,1,1,1,1,,,,1,2
328,13,2,2,3,2,,,,,,,,,
328,13,2,2,7,2,,,,,,,,,
328,13,2,2,4,2,,,,,,,,,
328,13,2,2,6,2,,,,,,,,,
328,13,2,2,8,2,,,,,,,,,
328,13,2,2,9,2,,,,,,,,,
328,13,2,2,5,2,,,,,,,,,
328,13,2,2,2,2,,,,,,,,,
328,13,2,2,1,2,,,,,,,,,
328,14,2,2,8,2,,,,,,,,,
328,14,2,2,5,2,,,,,,,,,
328,14,2,2,7,2,,,,,,,,,
328,14,2,2,4,2,,,,,,,,,
328,14,2,2,3,2,,,,,,,,,
328,14,2,2,6,2,,,,,,,,,
328,14,2,2,9,2,,,,,,,,,
328,14,2,2,2,2,,,,,,,,,
328,14,2,2,1,2,,,,,,,,,
329,1,1,1,7,2,,,,,,,,,
329,1,1,1,5,2,,,,,,,,,
329,1,1,1,6,2,,,,,,,,,
329,1,1,1,8,2,,,,,,,,,
329,1,1,1,1,2,,,,,,,,,
329,1,1,1,9,2,,,,,,,,,
329,1,1,1,3,2,,,,,,,,,
329,1,1,1,4,2,,,,,,,,,
329,1,1,1,2,2,,,,,,,,,
329,3,1,1,2,1,1,1,1,1,,,,1,2
329,3,1,1,3,2,,,,,,,,,
329,3,1,1,9,2,,,,,,,,,
329,3,1,1,6,1,1,1,1,1,,,,1,3
329,3,1,1,7,2,,,,,,,,,
329,3,1,1,4,2,,,,,,,,,
329,3,1,1,1,2,,,,,,,,,
329,3,1,1,5,2,,,,,,,,,
329,3,1,1,8,2,,,,,,,,,
329,4,1,1,1,2,,,,,,,,,
329,4,1,1,5,2,,,,,,,,,
329,4,1,1,4,2,,,,,,,,,
329,4,1,1,3,2,,,,,,,,,
329,4,1,1,9,2,,,,,,,,,
329,4,1,1,6,2,,,,,,,,,
329,4,1,1,2,2,,,,,,,,,
329,4,1,1,7,2,,,,,,,,,
329,4,1,1,8,2,,,,,,,,,
329,5,1,2,8,2,,,,,,,,,
329,5,1,2,6,2,,,,,,,,,
329,5,1,2,5,2,,,,,,,,,
329,5,1,2,9,2,,,,,,,,,
329,5,1,2,7,2,,,,,,,,,
329,5,1,2,1,2,,,,,,,,,
329,5,1,2,2,1,2,2,1,9,,,,1,8
329,5,1,2,2,1,2,1,1,8,,,,1,8
329,5,1,2,3,2,,,,,,,,,
329,5,1,2,4,2,,,,,,,,,
329,6,1,2,8,2,,,,,,,,,
329,6,1,2,2,2,,,,,,,,,
329,6,1,2,1,2,,,,,,,,,
329,6,1,2,5,2,,,,,,,,,
329,6,1,2,6,1,1,1,1,2,,,,1,2
329,6,1,2,3,2,,,,,,,,,
329,6,1,2,9,2,,,,,,,,,
329,6,1,2,7,2,,,,,,,,,
329,6,1,2,4,2,,,,,,,,,
329,7,1,1,1,2,,,,,,,,,
329,7,1,1,9,2,,,,,,,,,
329,7,1,1,7,2,,,,,,,,,
329,7,1,1,2,1,1,1,1,12,,,,1,3
329,7,1,1,4,2,,,,,,,,,
329,7,1,1,6,1,3,2,1,5,,,,1,3
329,7,1,1,3,1,1,1,1,1,,,,1,6
329,7,1,1,8,2,,,,,,,,,
329,7,1,1,6,1,3,1,1,1,,,,1,3
329,7,1,1,5,2,,,,,,,,,
329,7,1,1,6,1,3,3,1,8,,,,1,3
329,8,1,3,4,2,,,,,,,,,
329,8,1,3,8,2,,,,,,,,,
329,8,1,3,6,1,2,1,1,3,,,,1,3
329,8,1,3,3,2,,,,,,,,,
329,8,1,3,5,2,,,,,,,,,
329,8,1,3,6,1,2,2,1,4,,,,1,3
329,8,1,3,7,2,,,,,,,,,
329,8,1,3,1,2,,,,,,,,,
329,8,1,3,2,1,1,1,1,3,,,,1,4
329,8,1,3,9,2,,,,,,,,,
329,9,1,1,6,1,1,1,1,2,,,,1,2
329,9,1,1,9,2,,,,,,,,,
329,9,1,1,2,1,1,1,1,1,,,,1,2
329,9,1,1,3,1,1,1,1,13,,,,1,1
329,9,1,1,8,2,,,,,,,,,
329,9,1,1,4,2,,,,,,,,,
329,9,1,1,7,2,,,,,,,,,
329,9,1,1,5,2,,,,,,,,,
329,9,1,1,1,2,,,,,,,,,
329,10,1,1,9,2,,,,,,,,,
329,10,1,1,2,2,,,,,,,,,
329,10,1,1,3,2,,,,,,,,,
329,10,1,1,6,2,,,,,,,,,
329,10,1,1,1,1,1,1,1,9,,,,1,0
329,10,1,1,7,2,,,,,,,,,
329,10,1,1,8,2,,,,,,,,,
329,10,1,1,5,2,,,,,,,,,
329,10,1,1,4,2,,,,,,,,,
329,11,1,1,8,2,,,,,,,,,
329,11,1,1,3,2,,,,,,,,,
329,11,1,1,5,2,,,,,,,,,
329,11,1,1,6,2,,,,,,,,,
329,11,1,1,7,2,,,,,,,,,
329,11,1,1,4,2,,,,,,,,,
329,11,1,1,9,2,,,,,,,,,
329,11,1,1,1,2,,,,,,,,,
329,11,1,1,2,1,1,1,1,3,,,,1,6
329,12,1,1,4,2,,,,,,,,,
329,12,1,1,6,1,3,2,1,8,,,,1,4
329,12,1,1,5,2,,,,,,,,,
329,12,1,1,6,1,3,1,1,2,,,,1,4
329,12,1,1,9,2,,,,,,,,,
329,12,1,1,1,2,,,,,,,,,
329,12,1,1,3,2,,,,,,,,,
329,12,1,1,7,2,,,,,,,,,
329,12,1,1,6,1,3,3,1,3,,,,1,4
329,12,1,1,2,1,1,1,1,2,,,,1,3
329,12,1,1,8,1,1,1,1,1,,,,1,4
329,13,1,1,9,2,,,,,,,,,
329,13,1,1,3,2,,,,,,,,,
329,13,1,1,5,2,,,,,,,,,
329,13,1,1,7,2,,,,,,,,,
329,13,1,1,2,1,1,1,1,1,,,,1,3
329,13,1,1,4,1,1,1,1,1,,,,2,
329,13,1,1,8,2,,,,,,,,,
329,13,1,1,6,1,1,1,1,1,,,,1,2
329,13,1,1,1,2,,,,,,,,,
330,1,2,1,2,2,,,,,,,,,
330,1,2,1,8,2,,,,,,,,,
330,1,2,1,6,2,,,,,,,,,
330,1,2,1,5,2,,,,,,,,,
330,1,2,1,7,2,,,,,,,,,
330,1,2,1,9,2,,,,,,,,,
330,1,2,1,1,2,,,,,,,,,
330,1,2,1,4,2,,,,,,,,,
330,1,2,1,3,2,,,,,,,,,
330,4,2,1,1,2,,,,,,,,,
330,4,2,1,7,2,,,,,,,,,
330,4,2,1,5,2,,,,,,,,,
330,4,2,1,6,2,,,,,,,,,
330,4,2,1,9,2,,,,,,,,,
330,4,2,1,2,2,,,,,,,,,
330,4,2,1,3,2,,,,,,,,,
330,4,2,1,4,2,,,,,,,,,
330,4,2,1,8,2,,,,,,,,,
330,6,2,1,7,2,,,,,,,,,
330,6,2,1,2,1,1,1,1,1,,,,1,3
330,6,2,1,1,2,,,,,,,,,
330,6,2,1,9,2,,,,,,,,,
330,6,2,1,5,2,,,,,,,,,
330,6,2,1,8,2,,,,,,,,,
330,6,2,1,6,1,1,1,1,1,,,,1,4
330,6,2,1,3,2,,,,,,,,,
330,6,2,1,4,2,,,,,,,,,
330,7,2,1,8,2,,,,,,,,,
330,7,2,1,2,2,,,,,,,,,
330,7,2,1,1,2,,,,,,,,,
330,7,2,1,5,2,,,,,,,,,
330,7,2,1,7,2,,,,,,,,,
330,7,2,1,6,2,,,,,,,,,
330,7,2,1,9,2,,,,,,,,,
330,7,2,1,3,2,,,,,,,,,
330,7,2,1,4,2,,,,,,,,,
330,8,2,1,5,2,,,,,,,,,
330,8,2,1,1,2,,,,,,,,,
330,8,2,1,6,2,,,,,,,,,
330,8,2,1,2,2,,,,,,,,,
330,8,2,1,8,2,,,,,,,,,
330,8,2,1,9,2,,,,,,,,,
330,8,2,1,7,2,,,,,,,,,
330,8,2,1,3,2,,,,,,,,,
330,8,2,1,4,2,,,,,,,,,
330,10,2,1,9,2,,,,,,,,,
330,10,2,1,8,2,,,,,,,,,
330,10,2,1,3,2,,,,,,,,,
330,10,2,1,1,2,,,,,,,,,
330,10,2,1,5,2,,,,,,,,,
330,10,2,1,2,2,,,,,,,,,
330,10,2,1,6,2,,,,,,,,,
330,10,2,1,7,2,,,,,,,,,
330,10,2,1,4,2,,,,,,,,,
330,11,2,1,6,1,1,1,1,1,,,,1,3
330,11,2,1,5,2,,,,,,,,,
330,11,2,1,7,2,,,,,,,,,
330,11,2,1,8,2,,,,,,,,,
330,11,2,1,9,2,,,,,,,,,
330,11,2,1,2,1,1,1,1,2,,,,1,3
330,11,2,1,1,1,1,1,1,1,,,,1,1
330,11,2,1,4,2,,,,,,,,,
330,11,2,1,3,2,,,,,,,,,
330,12,2,1,1,2,,,,,,,,,
330,12,2,1,3,2,,,,,,,,,
330,12,2,1,9,2,,,,,,,,,
330,12,2,1,6,2,,,,,,,,,
330,12,2,1,5,2,,,,,,,,,
330,12,2,1,8,2,,,,,,,,,
330,12,2,1,4,2,,,,,,,,,
330,12,2,1,7,2,,,,,,,,,
330,12,2,1,2,2,,,,,,,,,
330,13,2,2,7,2,,,,,,,,,
330,13,2,2,8,2,,,,,,,,,
330,13,2,2,4,2,,,,,,,,,
330,13,2,2,2,1,2,1,1,1,,,,1,5
330,13,2,2,3,2,,,,,,,,,
330,13,2,2,9,2,,,,,,,,,
330,13,2,2,6,2,,,,,,,,,
330,13,2,2,1,2,,,,,,,,,
330,13,2,2,2,1,2,2,1,2,,,,1,5
330,13,2,2,5,2,,,,,,,,,
330,14,2,1,1,2,,,,,,,,,
330,14,2,1,7,2,,,,,,,,,
330,14,2,1,8,2,,,,,,,,,
330,14,2,1,5,2,,,,,,,,,
330,14,2,1,9,2,,,,,,,,,
330,14,2,1,3,2,,,,,,,,,
330,14,2,1,6,2,,,,,,,,,
330,14,2,1,4,2,,,,,,,,,
330,14,2,1,2,2,,,,,,,,,
330,15,2,1,4,2,,,,,,,,,
330,15,2,1,9,2,,,,,,,,,
330,15,2,1,2,1,1,1,1,1,,,,1,4
330,15,2,1,1,2,,,,,,,,,
330,15,2,1,8,2,,,,,,,,,
330,15,2,1,3,2,,,,,,,,,
330,15,2,1,7,2,,,,,,,,,
330,15,2,1,5,2,,,,,,,,,
330,15,2,1,6,1,1,1,1,1,,,,1,3
330,16,2,1,1,2,,,,,,,,,
330,16,2,1,5,2,,,,,,,,,
330,16,2,1,2,2,,,,,,,,,
330,16,2,1,9,2,,,,,,,,,
330,16,2,1,4,2,,,,,,,,,
330,16,2,1,7,2,,,,,,,,,
330,16,2,1,8,2,,,,,,,,,
330,16,2,1,6,2,,,,,,,,,
330,16,2,1,3,2,,,,,,,,,
331,1,1,15,7,2,,,,,,,,,
331,1,1,15,2,2,,,,,,,,,
331,1,1,15,9,2,,,,,,,,,
331,1,1,15,3,2,,,,,,,,,
331,1,1,15,6,1,3,1,1,2,,,,1,3
331,1,1,15,6,1,3,2,1,13,,,,1,3
331,1,1,15,5,2,,,,,,,,,
331,1,1,15,6,1,3,3,1,15,,,,1,3
331,1,1,15,4,2,,,,,,,,,
331,1,1,15,1,2,,,,,,,,,
331,1,1,15,8,2,,,,,,,,,
331,2,1,1,3,2,,,,,,,,,
331,2,1,1,6,1,1,1,1,1,,,,1,3
331,2,1,1,2,1,3,1,1,3,,,,1,8
331,2,1,1,2,1,3,3,1,11,,,,1,8
331,2,1,1,4,2,,,,,,,,,
331,2,1,1,1,2,,,,,,,,,
331,2,1,1,5,2,,,,,,,,,
331,2,1,1,2,1,3,2,1,6,,,,1,8
331,2,1,1,9,2,,,,,,,,,
331,2,1,1,8,2,,,,,,,,,
331,2,1,1,7,2,,,,,,,,,
331,3,1,3,6,2,,,,,,,,,
331,3,1,3,9,2,,,,,,,,,
331,3,1,3,1,2,,,,,,,,,
331,3,1,3,4,2,,,,,,,,,
331,3,1,3,2,2,,,,,,,,,
331,3,1,3,8,2,,,,,,,,,
331,3,1,3,7,2,,,,,,,,,
331,3,1,3,5,2,,,,,,,,,
331,3,1,3,3,1,1,1,1,16,,,,1,3
331,4,1,1,7,2,,,,,,,,,
331,4,1,1,8,2,,,,,,,,,
331,4,1,1,1,2,,,,,,,,,
331,4,1,1,4,2,,,,,,,,,
331,4,1,1,2,1,1,1,1,1,,,,1,12
331,4,1,1,6,2,,,,,,,,,
331,4,1,1,3,2,,,,,,,,,
331,4,1,1,5,2,,,,,,,,,
331,4,1,1,9,2,,,,,,,,,
331,5,1,2,1,2,,,,,,,,,
331,5,1,2,2,1,3,2,1,6,,,,1,4
331,5,1,2,9,2,,,,,,,,,
331,5,1,2,5,2,,,,,,,,,
331,5,1,2,6,2,,,,,,,,,
331,5,1,2,8,2,,,,,,,,,
331,5,1,2,7,2,,,,,,,,,
331,5,1,2,2,1,3,1,1,5,,,,1,4
331,5,1,2,4,2,,,,,,,,,
331,5,1,2,2,1,3,3,1,8,,,,1,4
331,5,1,2,3,2,,,,,,,,,
331,6,1,2,1,2,,,,,,,,,
331,6,1,2,2,1,2,1,1,2,,,,1,3
331,6,1,2,5,2,,,,,,,,,
331,6,1,2,6,1,3,3,1,3,,,,1,3
331,6,1,2,4,2,,,,,,,,,
331,6,1,2,2,1,2,2,1,3,,,,1,3
331,6,1,2,3,2,,,,,,,,,
331,6,1,2,6,1,3,1,1,1,,,,1,3
331,6,1,2,7,2,,,,,,,,,
331,6,1,2,6,1,3,2,1,2,,,,1,3
